SMILES CHEMBL_ID RTB
CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C(C)C)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O CHEMBL88755 10
CC(C)(C)COC(=O)C1(NP(=O)(OC[C@H]2O[C@@H](c3cnc4c(N)ncnn34)[C@](C)(F)[C@@H]2O)Oc2ccccc2)CCC1 CHEMBL4078319 10
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1Cc2cc(O)ccc2CN1 CHEMBL370392 10
C[C@@H](O)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CO)C(N)=O CHEMBL3133919 10
COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(OC)cc1 CHEMBL1277503 10
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(C)(=O)=O)CCN2)c1 CHEMBL1097355 10
CCCCCCC[C@@H](OC)[C@H](O)[C@H](O)C#CC#C[C@@H](O)CC CHEMBL1098422 10
Cc1cn([C@H]2C[C@H](NC(=O)C(=O)NCCCCCNc3ccnc4cc(Cl)ccc34)[C@@H](CO)O2)c(=O)[nH]c1=O CHEMBL2071259 10
CC(C)(CC(=O)O)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(O)c1)C2)CC1CCCCC1 CHEMBL3954518 10
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cnn(CC(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F CHEMBL2425605 10
C[C@@H]1O[C@H](c2ccc3c(OCc4ccccc4)cccc3c2O)C[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1 CHEMBL2374918 10
CCn1nc(Cc2ccc(O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1 CHEMBL262663 10
COc1ccc(S(=O)(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cccs4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1 CHEMBL2138927 10
COC(=O)[C@@]1(C)CC[C@]2(C(=O)NCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OC[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1 CHEMBL238251 10
O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1 CHEMBL1872699 10
CCC(O)(CC)CS[C@@H](C)C1=CC[C@H]2/C(=C/C=C3C[C@@H](O)C(OCCO)[C@H](O)C3)CCC[C@]12C CHEMBL514600 10
C=CC(=O)N[C@@H]1[C@@H](NCC(C)C)CC(C(=O)O)=C[C@H]1OC(CC)CC CHEMBL1963145 10
C=CCNC(=O)C(=O)[C@@H]1CCCCCCCCC[C@H](NC(=O)N[C@H](CN(C)S(=O)(=O)c2cccs2)C(C)(C)C)C(=O)N2C[C@@H]3[C@H]([C@H]2C(=O)N1)C3(C)C CHEMBL504994 10
C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@H](OC(=O)c2cccnc2)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(OC(=O)c3cccnc3)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O CHEMBL4294563 10
CC[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](CC)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 CHEMBL3944399 10
CCCCCCC[C@@H]1NC(=O)[C@H](CC)NC(=O)C[C@H](c2ccccc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC)NC1=O CHEMBL4225090 10
CC[C@H]1OC(=O)/C(C)=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@H]2N(NCCCc3ccccc3)C(=O)O[C@]12C CHEMBL288226 10
CC(=O)OC[C@H]1O[C@@H](Sc2nnc(-c3ccccc3)n2/N=C/c2cc(Br)cc(Br)c2O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O CHEMBL2347353 10
CC[C@H](C)[C@H](NC(=S)Nc1cccc(C(F)(F)F)c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1 CHEMBL4100259 10
C=CCO[C@@H]1[C@H](OC(C)=O)[C@H](Oc2ccc(I)cc2)O[C@@H](COS(=O)(=O)c2cccs2)[C@H]1O CHEMBL2303914 10
O=C(NCCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1 CHEMBL378859 10
CC(C(=O)NCCCNCCCCN)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C CHEMBL20781 10
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)(O)O)O1 CHEMBL3144372 10
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C CHEMBL3098551 10
Nc1ncnc2c1nc(SC1CCCCCC1)n2C1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O CHEMBL612159 10
CCCCCC(=O)NC[C@@H](O)[C@@H](O)[C@@H]1OC(C(=O)O)=C[C@H](O)[C@H]1NC(C)=O CHEMBL4294428 10
COc1ccc2c(O[C@@H]3C[C@@H](C(=O)Nc4ccccc4CC(=O)O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1 CHEMBL261787 10
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N[C@H]1COC(=O)CCCC(CNC(=O)OCC(Cl)(Cl)Cl)OC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O CHEMBL125014 10
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCc3ccc(F)cc3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O CHEMBL573987 10
CC[C@@](C)(O)C(=O)N[C@@H]1CCCN1C(=O)[C@@H]1[C@@H](c2ccccc2)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@]1(c1ccc(OC)cc1)[C@H]2OC(C)=O CHEMBL526883 10
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CC(=O)NO)nn4)cc3)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C CHEMBL3735677 10
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1 CHEMBL2143784 10
COC(=O)[C@@H](NC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCCNC(=O)/C=C/[C@H](Cc2ccccc2)NC1=O)C(C)C CHEMBL3613826 10
CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)c(C(C)(C)C)c1)C(N)=O CHEMBL496389 10
CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C[C@@H](O)[C@@H]2[C@@H]([C@](C)(O)CCCC(C)(C)O)CC[C@]23C)C1(C)C CHEMBL3769450 10
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)Oc2ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc2N3C)[nH]1)C(C)C CHEMBL3810216 10
COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(OC)cc2)O3)cc1 CHEMBL2361955 10
OC[C@@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](OCc3ccccc3)O[C@@H](CO)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O CHEMBL234157 10
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cc(F)cc(F)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C CHEMBL339937 10
C=CCCCN[C@H]1CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@]2(C)[C@@H]1O CHEMBL2336922 10
O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1 CHEMBL520091 10
C=C1[C@@H]([C@@H](O)C[C@H](C)[C@H]2O[C@@]3(CCCCO3)CC[C@H]2C)O[C@@H]2CC[C@@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)O3)O[C@H]2[C@@H]1O CHEMBL280487 10
CC[C@]1(NC(=O)c2ccc(NC(=O)OC)cc2)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1 CHEMBL4078904 10
NC(=O)[C@@H](CCC(F)(F)F)[C@@H](CCC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2cccc(C3CC3)c2NC1=O CHEMBL3922868 10
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2c(C)noc2C)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1 CHEMBL1085660 10
CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@]2(OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)CO[C@@H]12 CHEMBL572844 10
COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(Cc3nn[nH]n3)cc1)C2 CHEMBL4111263 10
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2ccc(NC(=O)C3CCCCC3)cc2CC1=O CHEMBL2356892 10
O=S(=O)([O-])O[C@@H]([C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO)[C@@H](O)[C@H](O)[C@@H](O)CO CHEMBL1765290 10
COC(=O)C/C=C/C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1 CHEMBL348493 10
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@H](C)O3)cc1 CHEMBL3185712 10
CC(=O)OC[C@H]1O[C@@H](n2cc(CN(c3ccc(C#N)cc3)S(C)(=O)=O)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O CHEMBL4061205 10
COc1ccc(-n2nc(Sc3ccc(Cl)cc3)cc(CC[C@@H](C)NC(=O)[C@H]3CNCC[C@@H]3c3ccccc3)c2=O)cc1 CHEMBL188146 10
CC(C)(C)NC(=O)[C@@H]1CN(C(=O)c2cnc3occc3c2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O CHEMBL116845 10
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2)O3)cc1 CHEMBL1705180 10
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)c1nn(-c2ccc(N(C)C)cc2)c(=O)o1)C(C)C)C(C)C CHEMBL270651 10
O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)Nc1ccccc1 CHEMBL1224258 10
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)N2C(=O)OC[C@H]2C)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCc3ccc(Cl)cc3)C(=O)O[C@]12C CHEMBL429949 10
C/C=C(/C)C(=O)NC[C@@H]1NC(=O)C(C(=O)OC)NC(=O)[C@@H](O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)C(C(O)C(O)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)NC1=O CHEMBL2371746 10
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O CHEMBL3221405 10
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2c(NC(=O)Nc3ccc4c(c3)OCO4)cccc2C1=O CHEMBL2135839 10
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1OC CHEMBL1887108 10
CCC(CC)O[C@@H]1C=C(C(=O)N[C@H](CC(C)C)C(=O)OC)C[C@H](N)[C@H]1NC(C)=O CHEMBL4291235 10
CC[C@@H](C)[C@@H](O)C(=O)O[C@@H]1C[C@H](C(C)(C)O)[C@](C)(CCC(=O)O)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@H]3CO[C@H](C=C(C)C)C3)[C@]12C CHEMBL499287 10
C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@@H](OCCCO)[C@@H]1O CHEMBL299592 10
CC(=O)Oc1cc(C(=O)C2=C(O)[C@]3(CC=C(C)C)C[C@@H](C/C=C(\C)CCC=C(C)C)[C@](C)(CCC=C(C)C)[C@](CC=C(C)C)(C2=O)C3=O)ccc1O CHEMBL3827525 15
C=CCO[C@]1(C)C[C@@H](C)NC(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](OC(=O)CCNC(C)Cc2ccc([N+](=O)[O-])cc2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O CHEMBL4059488 15
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)O)[C@H](C)O)[C@H](C)O CHEMBL569664 15
O=C(CCCCCCCCC(=O)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1 CHEMBL1774951 15
C[C@@H](O)[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)NC1CCCCC1 CHEMBL1075619 15
CONC(=O)[C@H](NC(=O)C[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)C CHEMBL78312 15
NCCCC[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL3742329 15
CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)COc1ccncc1 CHEMBL118719 15
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCc2ccc(O)cc2)N(C)C(=O)[C@H](CCc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](NC(=O)NC(Cc2ccc(O)cc2)C(=O)O)CCCCNC1=O CHEMBL3143512 15
CSCC[C@H](NC(=O)[C@@H](NS(=O)(=O)Cc1cccc(C(=O)O)c1)[C@@H](C)O)C(=O)NCc1ccc(C(=N)N)cc1 CHEMBL506769 15
CCCCC[C@@H]1[C@H](CC(=O)C(O)CCCCCCCC(=O)O)O[C@]2(O)CC13C(=CC2=O)NC[C@@H]3O CHEMBL515990 15
CCCCCCCCCCCCC[C@H](O)C[C@H](O)[C@@H]1CCCN1 CHEMBL2035993 15
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CSCCNC(=S)NCc3ccc4c(c3)C(=O)c3ccccc3C4=O)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O CHEMBL3091920 15
CCCC[C@@H]1NC(=O)CC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCC(=O)O)NC1=O CHEMBL382369 15
CSCC[C@H](NC(=O)[C@@H](CC[C@@H](NC(=O)[C@@H](N)CS)C(C)C)Cc1ccccc1)C(=O)O CHEMBL92596 15
CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)NCc1ccccc1 CHEMBL290011 15
Nc1nc2c(c(=O)[nH]1)N(Cc1cn([C@H]3C[C@H](O)[C@@H](COP(O)O)O3)c(=O)[nH]c1=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CC2 CHEMBL3144212 15
CC(C)(C)OC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1 CHEMBL1256085 15
c1ccc(C[C@H]2CN([C@@H](Cc3ccccc3)CN3CCCC3CN3CCNC[C@@H]3Cc3ccccc3)CCN2CCc2ccc(-c3ccccc3)cc2)cc1 CHEMBL1077790 15
CCCCCCCCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1ccn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(=O)n1 CHEMBL558068 15
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1 CHEMBL4229110 15
CCCCCCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H]([C@@H](C)CC)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@H]2OC)C[C@H]1OC CHEMBL2368230 15
CCCCCCCCCCNC(=O)[C@H]1CCCN1C(=O)[C@@H](CC(C)C)NC(=O)[C@H]1CCC(=O)N1 CHEMBL355594 15
CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)OC)N(C)C CHEMBL4284627 15
O=C(CCCCCCCCC(=O)Nc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Nc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3 CHEMBL201220 15
CCCCCCCCCCCCn1cc(COC[C@@H]2OC[C@H](N)[C@H]2O)nn1 CHEMBL3263932 15
CN[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](CS)C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C CHEMBL4215646 15
Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)C[C@@H]3O)[C@@H](C(=O)NCCN[C@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O2)c(=O)[nH]c1=O CHEMBL1187542 15
CCOC(=O)N[C@H](Cc1ccc(OC)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C CHEMBL309641 15
[N-]=[N+]=NCCO[C@H]1C[C@H](C(=O)NCc2ccc(CO)cc2)[C@@H](C(=O)NCc2ccc(CO)cc2)C[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O CHEMBL3121700 15
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cc[n+]([O-])cc1)C(=O)O CHEMBL247562 15
CCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)N(C(C)C)C3CC3)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1 CHEMBL589704 15
CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CNC(C)=O)NC(C)=O)C(N)=O CHEMBL3608447 15
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CSC(C)C CHEMBL150298 15
CN[C@@H](C)C(=O)N[C@@H](CCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC[C@H]1C(=O)NC(c1ccccc1)c1ccccc1 CHEMBL3621229 15
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC2CC2)N[C@@H](C)C(=O)OCC2CC2)[C@@H](O)[C@@]1(C)O CHEMBL2151887 15
CCOC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)OC(C)(C)C)C(C)CC CHEMBL143732 15
CC(C)c1c[nH]c([C@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)n1 CHEMBL407551 15
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@H](NC(=O)CC(=O)OC)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C CHEMBL4301649 15
CCCCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O CHEMBL3608782 15
CCCCCCCCCCCCOc1ccc(OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@H]2O)cc1 CHEMBL2333731 15
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OCc1ccccc1 CHEMBL4173323 15
COc1ccc(NC(=O)CCO[C@H]2CC[C@H]3[C@@H]4CCc5cc(OP(=O)(OCC(C)C)OCC(C)C)ccc5[C@H]4CC[C@]23C)c(O)c1C(N)=O CHEMBL1288658 15
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSC1CCCCC1 CHEMBL309127 15
CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC CHEMBL111612 15
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OCc3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOCCO CHEMBL334658 15
CCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](O)[C@H](O)c1ccccc1 CHEMBL123697 15
CC(=O)C(N)CCC[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O CHEMBL2370993 15
CON(CCCc1ccc(N(CCCl)CCCl)cc1)[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O CHEMBL1276007 15
CC(C)C[C@@H](/C=C/C(=O)n1cccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1 CHEMBL1243048 15
CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O CHEMBL2047667 15
CSCC[C@H](NC(=O)[C@@H](CCCNC[C@@H](N)CS)Cc1ccccc1)C(=O)O CHEMBL94412 15
CC(C)C[C@H](NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)O CHEMBL410639 15
CCC[C@H](NC(=O)[C@@H](CC)NCCCC1CCCCC1)C(=O)N[C@@H](CC(C)C)C(N)=O CHEMBL63897 15
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCNC(=O)CCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@@H]5CC[C@]43C)[C@@H]12 CHEMBL570172 15
