molregno,MolLogP,TPSA,NumRotatableBonds,MolWt,NumHAcceptors,NumHDonors
110803,4.887800000000005,42.43,1,382.89100000000025,3,0
1325,4.945600000000004,9.72,4,407.50500000000017,4,0
5970,5.885600000000006,6.48,4,370.5870000000002,4,0
6968,5.9961000000000055,12.47,8,371.524,2,0
7714,3.5904200000000026,64.16,4,410.4930000000002,6,0
53616,5.179600000000004,12.03,2,306.236,1,1
65351,2.0816,100.59,3,392.4060000000001,6,3
1249886,3.5573000000000023,80.26,13,532.6280000000003,6,2
1249887,4.259900000000003,52.57,5,455.33200000000016,3,2
1249888,4.185500000000004,61.8,9,492.9940000000002,4,2
1174601,3.7954000000000025,61.8,8,478.96700000000016,4,2
1249889,3.573500000000002,68.36,5,443.46900000000016,3,3
1249890,4.087800000000002,68.36,5,459.9240000000002,3,3
1249891,4.196900000000003,68.36,5,504.37500000000017,3,3
1249892,4.083400000000004,66.73,9,515.5760000000002,5,2
1249893,4.152500000000003,77.59,9,515.5760000000001,4,3
1249894,4.662400000000004,75.96,13,587.683,6,2
1249895,4.539580000000004,90.52000000000001,11,568.64,6,2
1249896,3.628000000000003,100.87,11,607.6950000000002,7,2
1249897,3.915600000000004,79.2,11,614.7089999999998,7,2
1249898,4.328200000000004,84.55,11,595.666,7,2
1249899,2.724500000000001,95.83,8,530.5470000000001,6,3
1249900,3.066700000000001,87.04,8,544.5740000000002,6,2
1249901,4.083200000000002,83.53,7,524.5430000000002,6,2
1249902,4.083200000000002,83.53,7,524.5430000000002,6,2
1249903,4.391620000000003,83.53,7,538.5700000000002,6,2
1249904,3.786620000000002,96.42,7,539.5580000000001,7,2
1249905,4.083200000000002,83.53,7,524.5430000000002,6,2
1249906,4.700040000000004,83.53,7,552.5970000000002,6,2
1249907,3.223700000000002,88.21000000000001,7,538.5740000000002,7,2
1249908,5.095200000000005,57.5,7,533.5940000000003,4,2
1249909,5.696600000000005,66.73,9,599.6000000000003,5,2
1249910,5.696600000000005,66.73,9,599.6000000000003,5,2
1249911,5.696600000000005,66.73,9,599.6000000000003,5,2
1249912,5.234300000000005,57.5,7,551.5840000000003,4,2
1249913,5.373400000000005,57.5,7,569.5740000000003,4,2
1249914,4.490200000000003,70.39,7,534.5820000000002,5,2
1249915,4.490200000000003,70.39,7,534.5820000000002,5,2
1250140,4.798620000000004,70.39,7,548.6090000000002,5,2
1250141,4.798620000000004,70.39,7,548.6090000000003,5,2
1250142,4.611800000000004,86.95999999999998,11,625.6630000000002,6,3
1249878,3.2791000000000015,80.26,13,496.6480000000003,6,2
1266708,3.817000000000003,69.26,12,508.6590000000004,6,1
1266709,3.457200000000002,86.33000000000001,12,522.6420000000004,7,1
1266710,3.8595000000000033,69.26,12,522.6860000000005,6,1
1266711,4.287700000000004,69.26,12,520.6700000000004,6,1
1266712,3.3861000000000017,86.33000000000001,12,536.6690000000004,7,1
1266713,4.095200000000004,69.26,12,544.6390000000004,6,1
1266714,4.144400000000004,41.57,4,432.8980000000002,3,1
1266715,4.797800000000005,41.57,4,467.34300000000025,3,1
1266716,4.797800000000005,41.57,4,467.34300000000025,3,1
1266717,4.797800000000004,41.57,4,467.34300000000025,3,1
1266718,4.107840000000003,41.57000000000001,4,426.5070000000002,3,1
1266719,4.818220000000004,41.57000000000001,4,480.47700000000003,3,1
1266720,5.163200000000004,41.57,4,500.89500000000015,3,1
1266721,4.686840000000004,50.8,8,498.61400000000026,4,1
1266722,4.644200000000004,41.57,4,448.5130000000002,3,1
1266723,5.223200000000005,50.8,8,520.6200000000003,4,1
1266724,5.223200000000005,50.8,8,520.6200000000003,4,1
1266726,4.039200000000004,54.46,4,449.5010000000002,4,1
1266727,4.039200000000004,54.46,4,449.5010000000002,4,1
1266728,4.8034000000000034,58.64,4,514.8780000000002,4,1
1266729,4.988200000000005,63.27000000000001,12,632.1920000000003,6,1
1266730,5.997800000000007,54.040000000000006,14,618.2090000000004,5,1
1266731,4.595300000000004,96.97000000000001,14,654.2200000000003,6,2
1266732,4.205200000000004,96.97000000000001,13,640.1930000000003,6,2
1266733,4.386400000000004,88.18,12,680.2580000000003,7,1
1266734,4.514800000000004,80.34,11,646.1750000000002,6,1
628854,4.032900000000003,21.060000000000002,3,323.415,3,0
1272910,3.4913000000000025,41.370000000000005,5,394.4940000000001,4,0
628707,3.9245000000000028,30.290000000000003,5,335.4510000000001,4,0
1279141,2.784200000000001,40.620000000000005,1,340.44800000000015,4,0
1279145,2.944000000000001,36.69,1,320.3920000000001,4,0
1333002,3.6431000000000013,85.95,4,313.748,6,2
1333005,4.248100000000003,73.06,4,312.76,5,2
1333007,4.248100000000003,73.06,4,312.76,5,2
1333001,4.853100000000003,60.17,4,311.772,4,2
1333069,4.853100000000003,60.17,4,311.772,4,2
1333072,4.248100000000003,73.06,4,312.76,5,2
1333078,4.223700000000002,67.07,4,325.80300000000005,5,2
1333082,4.248100000000002,73.06,4,312.76000000000005,5,2
1333083,3.7338000000000013,73.06,4,296.305,5,2
1333084,3.9031200000000004,73.06,4,292.34200000000004,5,2
1333085,4.472100000000003,73.06,5,318.3800000000001,5,2
1333087,3.466380000000002,96.85000000000001,4,303.325,6,2
1333092,4.613500000000002,73.06,4,346.312,5,2
1333093,4.493300000000001,82.29,5,362.311,6,2
1333095,3.7338000000000013,73.06,4,296.305,5,2
1333096,3.9031200000000004,73.06,4,292.34200000000004,5,2
1333099,4.613500000000002,73.06,4,346.312,5,2
1333235,4.596340000000004,56.07,6,433.5810000000003,7,0
1333236,4.287920000000003,56.07,6,419.5540000000002,7,0
1333237,4.118600000000003,56.07,6,423.5170000000002,7,0
1333238,4.632900000000004,56.07,6,439.97200000000026,7,0
1333304,4.998300000000004,56.07,6,473.5240000000002,7,0
1333317,4.1186000000000025,56.07,6,423.51700000000017,7,0
1333318,4.1186000000000025,56.07,6,423.5170000000001,7,0
1333321,4.632900000000003,56.07,6,439.9720000000002,7,0
1333323,4.287920000000003,56.07,6,419.55400000000014,7,0
1333324,4.287920000000002,56.07,6,419.5540000000001,7,0
1333325,4.287920000000004,56.07,6,419.5540000000001,7,0
1333326,4.998300000000004,56.07,6,473.5240000000003,7,0
1333327,4.998300000000004,56.07,6,473.5240000000002,7,0
1333329,4.257700000000003,56.07,6,441.5070000000001,7,0
1333330,4.772000000000004,56.07,6,457.9620000000002,7,0
1333331,5.137400000000004,56.07,6,491.5140000000001,7,0
1333332,4.257700000000003,56.07,6,441.5070000000002,7,0
1333335,4.523000000000004,43.18,6,398.5100000000001,5,0
1333348,4.226420000000004,56.07,6,413.52500000000015,6,0
1333349,4.226420000000004,56.07,6,413.5250000000001,6,0
1333350,4.226420000000004,56.07,6,413.52500000000015,6,0
1333351,4.226420000000004,56.07,6,413.52500000000015,6,0
1333352,4.057100000000003,56.07,6,417.4880000000001,6,0
1333353,4.057100000000003,56.07,6,417.4880000000001,6,0
1333356,4.057100000000002,56.07,6,417.48800000000017,6,0
1333357,4.196200000000003,56.07,6,435.4780000000001,6,0
1333358,4.710500000000003,56.07,6,451.9330000000002,6,0
1333359,5.075900000000004,56.07,6,485.4850000000001,6,0
1335411,2.3742,102.65000000000002,7,472.9770000000004,8,1
1283210,5.824500000000006,41.13,6,468.97500000000014,2,2
1334654,4.486100000000002,58.29,3,453.25800000000004,4,2
1334655,4.891300000000003,58.29,3,425.2620000000001,4,2
1334656,4.3770000000000024,58.29,3,408.8070000000001,4,2
1334657,5.000400000000003,58.29,3,469.71300000000014,4,2
1334819,4.963840000000004,58.290000000000006,3,463.32200000000006,4,2
1334820,5.653800000000002,58.29,3,504.1580000000002,4,2
1334821,5.500200000000003,58.29,3,485.32800000000015,4,2
1334822,4.0256000000000025,87.39,6,520.3740000000001,5,3
1334823,4.0256000000000025,87.39,6,520.3740000000001,5,3
1334824,4.891300000000003,58.29,3,425.2620000000001,4,2
1334825,4.164700000000003,87.39,6,538.3640000000003,5,3
1334826,3.2631000000000014,87.39,6,441.4780000000002,5,3
1334827,3.9165000000000028,87.39,6,475.9230000000001,5,3
1334828,3.465700000000002,104.46000000000001,7,483.5150000000002,6,3
1334829,3.3164000000000016,107.62,7,485.53100000000023,6,4
1334830,4.921600000000004,67.16,6,504.3750000000001,4,2
1334831,4.679700000000004,76.39,7,534.4010000000003,5,2
1334832,3.5611000000000015,110.24999999999999,7,547.4000000000002,5,3
1334834,4.5465000000000035,105.85,12,600.554,7,3
367192,5.493470000000005,124.48,7,568.4610000000001,6,3
1345949,2.980100000000001,35.16,2,304.39700000000005,3,1
1440020,4.354820000000004,63.57,5,447.9880000000001,6,1
1440019,3.8405200000000024,63.57,5,431.53300000000013,6,1
1443218,4.796720000000004,59.39,7,472.6330000000002,5,1
1444559,4.258840000000002,134.34000000000003,4,496.5060000000002,8,3
1444558,4.343000000000003,92.13999999999999,4,492.5620000000002,6,3
1444557,4.300920000000002,113.24000000000001,4,494.53400000000016,7,3
1444556,4.300920000000002,113.24000000000001,4,494.53400000000016,7,3
1444555,4.300920000000002,113.24000000000001,4,494.53400000000016,7,3
1444554,4.300920000000002,113.24000000000001,4,494.53400000000016,7,3
1444553,6.876000000000006,56.5,4,484.57800000000015,2,3
1444552,4.364920000000002,95.42000000000002,3,414.4440000000001,5,3
1444551,4.364920000000002,95.42000000000002,3,414.4440000000001,5,3
1444550,4.407000000000003,74.32,3,412.4720000000001,4,3
1444561,4.407000000000003,74.32,3,412.4720000000001,4,3
1444560,5.051800000000004,65.73,3,416.5000000000002,3,3
1359642,4.912700000000004,65.72999999999999,3,398.5100000000001,3,3
1558646,1.1383999999999996,79.96,3,272.356,6,2
1558642,0.9674999999999998,79.96,3,272.35599999999994,6,2
1558641,0.5773999999999997,79.96,3,258.32899999999995,6,2
1558640,0.9211999999999998,71.16999999999999,2,272.35600000000005,6,1
1262987,0.6788000000000002,79.1,5,262.361,6,3
1558638,1.5724999999999998,67.07,3,271.368,5,2
1558637,1.1823999999999997,67.07,3,257.34099999999995,5,2
1558636,1.1839999999999997,67.07,2,257.34099999999995,5,2
1558635,1.4973999999999994,67.07,3,269.35200000000003,5,2
1558634,1.4989999999999992,67.07,2,269.35200000000003,5,2
1558631,2.2775999999999996,67.07,3,297.4060000000001,5,2
1558630,2.2791999999999994,67.07,2,297.4060000000001,5,2
1273054,1.8815999999999997,80.21,2,295.346,6,2
1557416,3.959900000000003,32.7,6,317.47300000000007,3,1
65605,5.351300000000005,42.32,8,458.58100000000013,5,1
1576012,6.808800000000007,32.34,6,490.65400000000045,2,1
1351151,6.808800000000007,32.34,6,490.65400000000045,2,1
