doc_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL4138301	[#8]=&!@[#6](-&!@[#8])-&!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2:&@[#6](-&@[#6]-&@1=&!@[#8]):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6](:&@[#6]:&@[#6,#7]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.9222648752399233
CHEMBL4145615	[#6,#8]-&!@[#6,#8]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.45841519318926
CHEMBL4145625	[#6]-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#7]-&!@[#16](-,=;!@[#6,#8])(=&!@[#8])=,-;!@[#8,#6])-&!@[#6]1:&@[#6]:&@[#6,#7](-&!@[#8,#6]):&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#7])-&!@[#6]	0.6802807913209955
CHEMBL4152256	[#8]-&!@[#6](-&!@[#6]-&!@[#6]-&!@[#7])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3793103448275862
CHEMBL4152344	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6](:&@[#16]:&@1)-&!@[#6]1:&@[#6]:&@[#7,#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#17,#6,#8])-&!@[#6]	0.8686956521739131
CHEMBL4152347	[#6]=&!@[#6](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@1-&@[#6]1-&@[#6](-&@[#6]-&@[#6]-&@2)(-&!@[#6])-&@[#6]2(-&@[#6]-&@[#6]-&@[#6]3-&@[#6](-&@[#6]-&@2-&@[#6]-&@[#6]-&@1)(-&!@[#6])-&@[#6]-&@[#6]=&@[#6](-&@[#6]-&@3(-&!@[#6])-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#6])-&!@[#7,#6]	0.7849338700402531
CHEMBL4152365	[#6]-&!@[#7]1:&@[#6](-&!@[#6]-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8]-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8086253369272237
CHEMBL4152377	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8,#7]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#9]):&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17,#6,#9]	0.6017830609212481
CHEMBL4152380	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:,-;@[#6]:,-;@[#7]:,-;@[#6]3:&@[#6](:,-;@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]):&@[#6]:&@[#6]:&@[#6]1:&@[#6]:&@3:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#8]-&@[#6]-&@[#8]-&@2	0.7545271629778673
CHEMBL4152384	[#6]-&!@[#7,#6]1:&@[#6]:&@[#6,#7](:&@[#7]:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]1:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.6290322580645161
CHEMBL4152387	[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#7])=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6483600305110603
CHEMBL4177680	[#7,#1,#6]-&!@[#6]1:&@[#6,#7,#16]:&@[#6,#7,#8,#16]:&@[#7,#6](:&@[#7,#6]:&@1)-&!@[#6]-&!@[#6]1:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7,#8]:,-;@1	0.507983193277311
CHEMBL4177767	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6,#7]:&@[#6](:&@[#6,#7]:&@[#6]:&@2)-&!@[#35,#6,#7,#17]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7](:&@[#6]:&@[#7]:&@2)-&!@[#6]	0.5836177474402731
CHEMBL4184143	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#6](-&!@[#6]):&@[#7]:&@[#8]:&@[#6]:&@1-&!@[#6]):&@[#7]:&@[#6]1:&@[#6]:&@2:&@[#6](:&@[#7]:&@[#6]:&@[#7,#6]:&@1)-&!@[#17,#6,#7]	0.7378551787351054
CHEMBL4184149	[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]-&!@[#8,#16]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#7,#6,#8]-,=;!@[#8,#6]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.7686832740213523
CHEMBL4184197	[#6]-&!@[#8]-&!@[#6]1:&@[#6](-&!@[#17,#6,#8,#35]):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#17,#6,#8,#35])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#8]	0.8325449385052034
CHEMBL4184291	[#6]1:&@[#6](-&!@[#6]-&!@[#6]-&!@[#6]-,=;!@[#8]):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#6,#9])-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@1	0.7806691449814126
CHEMBL4184337	[#6,#7]1-,:;@[#6]-,:;@[#6]-,=,:;@[#7,#6](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]2-&@[#6]-&@[#6]-&@[#7,#6](-&@[#6]-&@[#6]-&@2)-&!@[#16,#6](=,-;!@[#8,#6,#7])=,-;!@[#8,#6]):&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.6738773274917853
CHEMBL4190311	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6,#7]:&@[#6]:&@2)-&!@[#16,#6](=,-;!@[#8,#6])=,-;!@[#8,#7]):&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#16]:&@1	0.6298051606108478
CHEMBL4190408	[#6,#7]1:&@[#7,#6]:&@[#6](-&!@[#7,#6]2-,:;@[#6]-,:;@[#6]-,:;@[#7,#6](-,:;@[#6]-,:;@[#6]-,:;@2)-&!@[#6,#8]=,-;!@[#8,#6,#7]):&@[#6]:&@[#7,#6]:&@[#6,#7]:&@[#16,#6,#7]:&@[#6]:&@[#7]:&@1	0.5991803278688524
CHEMBL4196006	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3795180722891566
CHEMBL4196025	[#6,#7](-&!@[#6,#7]=,-;!@[#6]-,=;!@[#6,#7,#8])-&!@[#7,#6]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]2:&@[#6](:&@[#7]:&@[#6]3:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3)-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2	0.5062458908612755
CHEMBL4196171	[#8,#7]=,-;!@[#6](-&!@[#6]1-&@[#6]-&@[#6,#16]-&@[#6]-&@[#7]-&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#17,#6,#53]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#17,#6])-,=;!@[#7,#8]	0.4158273381294964
CHEMBL4229332	[#8,#7]=,-;!@[#16](=&!@[#8])(-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#7,#6]:&@2)-,=;!@[#7,#8]	0.39851485148514854
CHEMBL4229418	[#6,#16]-&!@[#6,#16]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6](-&!@[#6](-&!@[#6])-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#6])-&!@[#6]	0.5862595419847328
CHEMBL4229551	[#7,#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7]-&!@[#6](-&!@[#6]1:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@1)-&!@[#6]1:&@[#7,#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#9,#6,#35]	0.5714285714285714
CHEMBL4257443	[#6,#7,#8,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]-,=;!@[#6]	0.37678401522359656
CHEMBL4257587	[#6,#7,#8,#9]-,=;!@[#6,#7,#8,#16]-&!@[#6,#7]1:,-;@[#6,#8]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.30906389301634474
CHEMBL4261537	[#8]=&!@[#6]1-&@[#6](=&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#8]-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6262626262626263
CHEMBL4265954	[#6]-&!@[#6]1:&@[#6]:&@[#16,#6,#7]:&@[#6](:&@[#7,#16]:&@1)-&!@[#7,#6]-&!@[#6,#7]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@1	0.49389416553595655
CHEMBL4270520	[#6,#16]-&!@[#7]-&!@[#16,#6](=,-;!@[#8,#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.4124860646599777
CHEMBL4270598	[#6]=,-;!@[#6]1-&@[#6](=&!@[#8])-&@[#8]-&@[#6]2-&@[#6]-&@1-&@[#6]-&@[#6]1-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@[#6]-&@1(-&@[#6]-&@2)-&!@[#6])-,=;!@[#8,#7]	0.6420600858369099
CHEMBL4270669	[#7]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6,#8]-&!@[#9,#6,#8]):&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#6]1:&@[#7,#6]:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#8,#6]-&@[#6]-&@[#6]-&@2):&@[#7,#6]:&@[#6](:&@[#7]:&@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#8,#6]-&@[#6]-&@[#6]-&@1	0.8825331971399387
CHEMBL4270672	[#6](-&!@[#6]-&!@[#6]-&!@[#7,#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6]-&@[#6]-&@[#6](-&@[#7]-&@2)=&!@[#8]	0.45294943820224715
CHEMBL4304741	[#8]-&!@[#6]1:&@[#6,#7]:&@[#6,#7]:&@[#6](:&@[#6,#7]:&@[#6,#7]:&@1)-&!@[#6,#7]1:&@[#7]:&@[#6]:&@[#7]:&@[#7,#6]:&@1-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6](:&@[#6,#7]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6,#8]	0.7180417044424298
CHEMBL4304746	[#8,#6,#7]=,-;!@[#6,#16](-&!@[#6,#7]1:&@[#6,#7,#8]:&@[#7,#6,#8]:&@[#7,#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#7,#6,#8,#16]:&@1)-,=;!@[#7,#6,#8]	0.409288824383164
CHEMBL4304830	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6](=,-;!@[#8,#6])-,=;!@[#6,#8])-&!@[#6]	0.6689814814814815
CHEMBL4311940	[#6]-&!@[#8]-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#6](:&@[#6]:&@[#7,#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]-&!@[#6]-&!@[#7,#6]-&!@[#8,#6,#7]):&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#6]	0.678513731825525
CHEMBL4311969	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]):&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]=,-;!@[#6]-&!@[#6]-,=;!@[#8,#7])-&!@[#8]-&!@[#6]	0.5571428571428572
CHEMBL4311995	[#6,#7]-&!@[#7,#6]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]=&!@[#6]-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6232080064917501
CHEMBL4316619	[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#7]:&@[#6]3:&@[#6]:&@2:&@[#6](-&!@[#6]):&@[#7]:&@[#7]:&@3-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]	0.8268907563025211
CHEMBL4321837	[#6]-&!@[#7]1:&@[#6]:&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#7]2-&@[#6]-&@[#6]-&@[#7,#6](-&@[#6]-&@[#6]-&@2)-&!@[#6,#7]):&@[#7]:&@[#6]:&@[#6]:&@1-&!@[#9,#6]	0.793469387755102
CHEMBL4321873	[#6]-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#7]-&!@[#16](-,=;!@[#6,#8])(=&!@[#8])=,-;!@[#8,#6])-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#8,#6,#7]-&!@[#6,#7]-,=;!@[#6,#8]):&@[#6]2:&@[#6](:&@[#7,#6]:&@1)-&@[#6]-&@[#8]-&@[#6]-&@2	0.7153075822603719
CHEMBL4325862	[#8,#6,#7]-,=;!@[#6,#7,#8,#16]-&!@[#6,#7]1:,-,=;@[#6,#7]:,-;@[#7,#6]:,-;@[#6,#7]:,-,=;@[#6,#7]:,-;@[#6,#7]:,-;@1	0.2609340252038547
CHEMBL4330105	[#8]=&!@[#6](-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#7,#6]:&@1)-&!@[#6]1:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#7]:&@[#7]:&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@1	0.8218277449046679
CHEMBL4334437	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=&!@[#7]-&!@[#8]	0.5229571984435798
CHEMBL4334439	[#6,#7,#8]-&!@[#8,#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2:&@[#6](:&@[#6]:&@1-&!@[#6])=,-;!@[#8]	0.631578947368421
CHEMBL4342471	[#8]=,-;!@[#6]1:&@[#7]:&@[#6](-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#16]:&@2	0.3943014705882353
CHEMBL4342498	[#8,#6]=,-;!@[#6,#7,#8]	0.05952380952380952
CHEMBL4342517	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7](-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]	0.6262359920896506
CHEMBL4342527	[#7]-&!@[#6]-&!@[#6](-&!@[#8])(-&!@[#6]-&!@[#7]1:&@[#6]:&@[#7]:&@[#6]:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#9])-&!@[#9]	0.43902439024390244
CHEMBL4346765	[#6]=,-;!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8,#7]-&!@[#6]-&!@[#6]-&!@[#16,#6]-&!@[#6,#16]=,-;!@[#16,#6,#7]):&@[#7]:&@[#6]:&@[#6]:&@1-&!@[#9]	0.8024464831804282
CHEMBL4350959	[#6,#8]-&!@[#7,#6]1:&@[#6,#7]:&@[#7]:&@[#6,#7]2:&@[#6]:&@1:&@[#7,#6]:&@[#7,#6]:&@[#6]:&@[#6]:&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#7,#6]:&@[#6](:&@[#6]:&@1)-&!@[#8,#6]	0.6102564102564102
CHEMBL4350963	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6,#7])-&!@[#7]1-,:;@[#7,#6]=,-,:;@[#6]-,:;@[#6,#16]-,:;@[#6]-,:;@1-&!@[#6]	0.43337730870712404
CHEMBL4350983	[#7,#6,#8]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#7,#6,#8]-,=;!@[#6,#8]	0.30956375838926176
CHEMBL4354805	[#7]-&!@[#6]1=&@[#7]-&@[#6]2-&@[#6](-&@[#16]-&@1)-&@[#8]-&@[#6](-&@[#6](-&@[#6]-&@2)-&!@[#8,#1,#9])-&!@[#6]-&!@[#8,#9]	0.7903225806451613
CHEMBL4354853	[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]2:&@[#7]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6235011990407674
CHEMBL4359837	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8,#7,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7,#6]-&!@[#6,#7]-&!@[#6]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#7,#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.8453922315308454
CHEMBL4359842	[#6,#7]1-,:;@[#8,#6,#7]-,:;@[#6]:,-;@[#6,#8]-,:;@[#7,#6]-,:;@[#6]-,:;@1=,-;!@[#6,#7,#8]-,=;!@[#6,#8]	0.33303167420814483
CHEMBL4364248	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#7]:&@[#8]:&@[#6](:&@[#7]:&@1)-&!@[#6]-&!@[#8,#7]-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6,#7]:&@1)-&!@[#6]=,-;!@[#6,#7]-,=;!@[#6,#8]	0.7438468550592525
CHEMBL4368904	[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7,#6]:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#7]:&@2-&!@[#6]1-&@[#8,#6]-&@[#6]-&@[#6](-&@[#6]-&@1-&!@[#8])-&!@[#8]	0.6064441887226698
CHEMBL4368912	[#7,#6]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#6,#8]-&!@[#7,#6]1-,:;@[#6]-,:;@[#6]-,:;@[#8,#6,#7]-,:;@[#6]-,:;@[#6]-,:;@1	0.48630594522378084
CHEMBL4368940	[#6]-&!@[#6]1:&@[#6,#7]:&@[#7]2:&@[#6](:&@[#7,#6]:&@1):&@[#6]:&@[#6,#7]:&@[#6](:&@[#6,#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#7,#6]:&@1	0.6267281105990783
CHEMBL4371006	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7734653465346534
CHEMBL4373693	[#6]1:&@[#6,#7]:&@[#6,#7](-&!@[#7,#6,#8]-&!@[#6]-,=;!@[#6,#7,#8]):&@[#6]2:&@[#6](:&@[#8,#6,#7]:&@1):,-;@[#6]:,-;@[#6]:,-;@[#6,#7,#8,#16]:,-;@[#6,#7]:,-;@2	0.39667128987517336
CHEMBL4373708	[#6,#8]-,=;!@[#6,#16]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#6]):&@[#8]:&@[#6](:&@[#6](:&@[#6]:&@2)-&!@[#6]-&!@[#6,#7]=,-;!@[#8,#6,#7])=&!@[#8]	0.6964746345657782
CHEMBL4373711	[#7,#8]-,=;!@[#6,#7](=,-;!@[#8,#7])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7,#6]):&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7,#6](=,-;!@[#8,#9])-&!@[#8,#9]	0.40933767643865365
CHEMBL4373715	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1-&@[#6]-&@[#6]1:&@[#6]-&@2:&@[#7]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8789860997547015
CHEMBL4376816	[#6,#8]-,=;!@[#8,#6]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#7,#6](-,=;!@[#6,#8])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@2):&@[#6]:&@[#7,#6]:&@[#6]:&@1-&!@[#6,#7]-,=;!@[#6,#8]	0.5746478873239437
CHEMBL4376858	[#8]-&!@[#16](-&!@[#6]-&!@[#6]1:&@[#7,#6,#16]:&@[#6,#7,#16]:&@[#6,#7,#16]:&@[#16,#6,#7]:&@1)-&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.914179104477612
CHEMBL4376875	[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#17,#7,#8])-&!@[#8,#7]-&!@[#6])-&!@[#9]	0.6069364161849711
CHEMBL4376885	[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]#,=;!@[#7,#6]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#6]#,-;!@[#7,#6])-&!@[#6]	0.8210526315789474
CHEMBL4382197	[#6]-&!@[#6]1:&@[#16]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6,#8]-&@[#8,#6]-&@[#6]-,:;@[#6,#7]:&@[#7]:&@[#7,#6]:&@[#6,#7]:,-;@[#7,#6]-&@2	0.6037296037296037
CHEMBL4382235	[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6](-&!@[#8]):&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1:&@[#6](:&@[#7]:&@2)=&!@[#8])-&!@[#17,#6]	0.8797054009819967
