doc_chembl_id,numAtoms,avgNumMolAtoms,smarts,time,scaff_frac
CHEMBL1949493,19,28.514285714285716,[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]1:&@[#6](-&!@[#6]-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1,0.3401825428009033,0.6663326653306613
CHEMBL2010768,18,22.146341463414632,[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#16]:&@1)-&!@[#7]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2,0.005771160125732422,0.8127753303964759
CHEMBL2029277,15,21.4375,[#6]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6](:&@[#6](:&@[#7]:&@1)=&!@[#8]):&@[#8]:&@[#6]1:&@[#6]:&@2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1,0.04334402084350586,0.6997084548104956
CHEMBL2157993,16,23.322580645161292,[#8]=&!@[#6](-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6],0.0033304691314697266,0.686030428769018
CHEMBL2157910,25,30.387096774193548,[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#6]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]1-&@[#8]-&@[#6](-&!@[#6]-&!@[#8])-&@[#6](-&@[#6](-&@[#6]-&@1-&!@[#8])-&!@[#8])-&!@[#8],0.09710812568664551,0.8227176220806794
CHEMBL2169770,26,39.86486486486486,"[#6](=,-;!@[#8])-&!@[#6]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#7]1:&@[#6](=&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2",30.476372957229614,0.6522033898305085
CHEMBL2169772,21,32.78,[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6](:&@[#7]:&@2-&!@[#6]-&!@[#6]-&!@[#6])-&!@[#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#35],10.50281047821045,0.6406345332519829
CHEMBL2176973,21,32.51162790697674,[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]=&!@[#6]2-&@[#6]-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@2):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#7]1:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@1)-&!@[#6],25.317615509033203,0.6459227467811159
CHEMBL2321873,22,29.285714285714285,[#6]1:&@[#6]:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]2:&@[#7]:&@[#6](:&@[#6]:&@[#6]:&@2-&!@[#6])-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@1,0.2504730224609375,0.751219512195122
CHEMBL2384910,27,43.520833333333336,[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6](-&!@[#8])-&!@[#6](-&!@[#7])-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6](=&!@[#8])-&@[#7](-&@[#6]-&@[#6]-&@1(-&!@[#6])-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6],0.014652490615844727,0.620392532312111
