assay_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL933431	[#6,#16]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)(-&!@[#8,#6])-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#17,#6,#8,#9,#16,#35]	0.4966410748560461
CHEMBL933439	[#6]1:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@1=&!@[#8])-&!@[#7]-&!@[#16,#6](=,-;!@[#8,#6,#7])-,=;!@[#6,#8]	0.5891735137747705
CHEMBL939996	[#7,#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-,:;@1)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6,#7]:&@[#6]2:&@[#6](:&@[#7,#6]:&@1):&@[#6,#7](=,-;!@[#8,#6]):&@[#7,#6](:&@[#6,#7](:&@[#7,#6]:&@2-,=;!@[#6,#8])=,-;!@[#8,#6])-,=;!@[#6,#8]	0.7599696164071402
CHEMBL921838	[#8]=&!@[#6](-&!@[#6]-&!@[#6]-&!@[#7,#6])-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2:&@[#6](:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=&!@[#8]	0.6204379562043796
CHEMBL924743	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#7,#8]:&@[#6]2:&@[#6](:&@[#8,#7]:&@1):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#9,#6,#7,#8,#16,#17,#35]	0.8831775700934579
CHEMBL925727	[#6,#8]-&!@[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]-&@[#6]2(-&@[#6]-&@1)-&@[#6](=&!@[#8])-&@[#7](-&@[#6]1:&@[#6]-&@2:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#8,#9])-&!@[#6]-&!@[#6]=,-;!@[#8,#6]	0.7102941176470589
CHEMBL921473	[#7,#6,#8,#16]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6,#7]2:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#8,#7,#16]:&@2):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7](:&@[#7,#6]:&@[#6,#7]:&@2)-&!@[#6]-,=;!@[#6,#7,#8]	0.7145545796737767
CHEMBL995584	[#6]-&!@[#7]1:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#7]:&@[#6]:&@1-&!@[#6]1(-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#17])-&@[#6]-&@[#6]-&@[#6]-&@1	0.8168523676880223
CHEMBL961495	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#7]:&@[#6]:&@[#6](:&@[#7,#6]:&@2)-&!@[#6,#7,#8,#16]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8]-&!@[#6]	0.6825106642291286
CHEMBL981183	[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]):&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6](:&@[#6]:&@[#6](:&@[#8]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=&!@[#8]	0.7297843665768193
CHEMBL970754	[#6](-&!@[#6]-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#7,#6,#8]:&@[#6,#7,#8]:&@[#6,#7,#8]:&@[#8,#7,#16]:&@1	0.3475208424747696
CHEMBL1000360	[#8]=&!@[#6]1-&@[#7]-&@[#6](-&@[#6]2:&@[#6]-&@1:&@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]1:&@[#6]:&@2:&@[#6]2:&@[#6]:&@[#6](-&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@2:&@[#7]:&@1-&!@[#6]-&!@[#6]-&!@[#8,#6,#7,#16])=&!@[#8]	0.8634361233480176
CHEMBL973601	[#6]-&!@[#6,#7,#8]-&!@[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#17])-&!@[#17])-&!@[#7]-&!@[#6]-,=;!@[#6,#8]	0.8021390374331551
CHEMBL984527	[#6]-&!@[#6]-&!@[#6]-&!@[#7](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#8]-&@[#6]2:&@[#6](-&@[#6]-&@1):&@[#6](:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#8,#6]-,=;!@[#6,#7,#8]	0.525130890052356
CHEMBL962309	[#6]-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#6,#9,#16]	0.858252427184466
CHEMBL963901	[#6]-&!@[#6]1:&@[#6](-&!@[#6]2:&@[#7]:&@[#7]:&@[#6](:&@[#16,#8]:&@2)-&!@[#6]):&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#35])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#17])-&!@[#17]	0.8282208588957055
CHEMBL963081	[#8]=&!@[#6](-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6](:&@[#6]:&@[#7]:&@2)-&!@[#16,#6]-,=;!@[#6,#8])-&!@[#7]-&!@[#16](=,-;!@[#8,#6])(=&!@[#8])-,=;!@[#6,#8]	0.5763440860215053
CHEMBL1021377	[#8,#6,#7]=,-;!@[#6,#7,#15,#16](-,=;!@[#8,#6,#7])-,=;!@[#6,#7,#8,#16]	0.16113744075829384
CHEMBL1021382	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]2:&@[#6,#7,#16]:&@[#6,#7]:&@[#6,#7]:&@[#8,#7,#16]:&@2):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7](:&@[#7]:&@[#7]:&@2)-&!@[#6]-&!@[#6]	0.7313207547169811
CHEMBL1011777	[#6,#7]1=,-,:;@[#6](-,=;!@[#6,#7,#8,#16]-,=,#;!@[#7,#6,#8])-,:;@[#6,#8]:&@[#6,#8]-,:;@[#6,#8]-,:;@[#6,#7]-,:;@1	0.3502487562189055
CHEMBL980957	[#6]-&!@[#6]-&!@[#7](-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.7805145046524357
CHEMBL947342	[#16,#6]-&!@[#6]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#6](-&!@[#6]-&!@[#6]-&!@[#8,#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6](=&!@[#8])-&!@[#8]):&@[#6]2:&@[#6](:&@[#7]:&@1-&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#17]	0.8554553932235002
CHEMBL993111	[#6,#7]1:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@1:,-;@[#7,#6,#16]	0.278783490224475
CHEMBL1031359	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7]-&!@[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6](-&!@[#8])-&!@[#6]-&!@[#7](-&!@[#6]-&!@[#6])-&!@[#16](=,-;!@[#8,#6])(=&!@[#8])-,=;!@[#6,#8]	0.553919239904988
CHEMBL940410	[#6]-&!@[#6]1:&@[#6](-&!@[#6]2:&@[#7]:&@[#7]:&@[#6](:&@[#8]:&@2)-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#35])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#17])-&!@[#17]	0.7993767043241138
CHEMBL1011882	[#8,#6]=,-;!@[#6](-,=;!@[#6,#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5454545454545454
CHEMBL1010168	[#7,#6]-&!@[#6]1(-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#7]2-&@[#6]-&@[#6]-&@[#6]3:,-;@[#6](-&@[#6]-&@2=&!@[#8]):,-;@[#7](:,-;@[#7]:,=;@[#6]:,-;@3-&!@[#6,#16]#,-;!@[#7,#6,#9])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8]-&!@[#6])-&@[#6]-&@[#6]-&@1	0.8134191176470588
CHEMBL1030622	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#7](-&@[#6]2(-&@[#6]-&@1=&!@[#8])-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5677966101694916
CHEMBL1005039	[#6]=,-;!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7]2:&@[#6]3:&@[#6](-&@[#6]-&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3:&@[#7]:&@[#6]:&@2=&!@[#8,#16]	0.8005003126954346
CHEMBL1027667	[#6,#7]1:,-;@[#6,#7]:,-;@[#6,#7,#16](-,=;!@[#9,#6,#7,#8,#16,#17]):,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@1	0.24005486968449932
CHEMBL975287	[#8,#6]-&!@[#6,#8]-&!@[#6,#7]-&!@[#6]-&!@[#8,#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1=&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@2)-&@[#6]2-&@[#6]-&@[#7]-&@[#6]-&@[#6](-&@[#6]-&@1)-&@[#7]-&@2	0.6609071274298056
CHEMBL1026910	[#6]-&!@[#6]-&!@[#6]-&!@[#7]1:&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6](=,-;!@[#8,#6])-,=;!@[#6,#8]	0.5661925601750547
CHEMBL1024480	[#16,#6,#7](-,=;!@[#7,#6,#16]-,=;!@[#6,#7,#8])-&!@[#6]1:,=;@[#6,#7,#8,#16]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#16,#6,#7,#8]:,-;@1	0.28579220070902644
CHEMBL1024560	[#8]=&!@[#6]1-&@[#6]2:&@[#6](-&@[#6]-&@[#7]-&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2-&!@[#8])-&!@[#8]	0.8788898233809924
CHEMBL1054760	[#6]-&!@[#6]-&!@[#6,#7]1:&@[#6](-&!@[#16,#6,#8]-&!@[#6]2:&@[#6]:&@[#6](-&!@[#6]):&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]):&@[#7,#6](-&!@[#6]):&@[#6](:&@[#7]:&@[#6]:&@1=&!@[#8])=&!@[#8]	0.7728459530026109
CHEMBL1051848	[#6]1:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@1-&!@[#6,#7]-&!@[#7,#6,#8]-,=;!@[#6,#7,#8]	0.27882352941176475
CHEMBL1060016	[#8,#6,#7,#16]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#7]-&!@[#6](-&!@[#6])-&!@[#6](-&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#17])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#35]):&@[#7,#6]:&@[#6]:&@[#7]:&@1	0.8098818474758324
CHEMBL1060022	[#6]-&!@[#6]-&!@[#6,#8]-&!@[#8,#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#7,#6]:&@[#6]:&@[#6,#7]:&@[#6](:&@[#7,#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8190725016329197
CHEMBL1037716	[#6]-&!@[#7]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7]:&@[#6](:&@[#7]1:&@[#6]:&@2:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#6,#8]	0.6691386195094124
CHEMBL1044821	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6](-&!@[#8,#6])-&!@[#6]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#7,#6])-&!@[#7]	0.7486136783733826
CHEMBL1049258	[#6]-&!@[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@1-&!@[#7]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#9]	0.6943308007013442
CHEMBL1059319	[#7,#6,#8]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6](:&@[#6](:&@[#7]:&@1)=&!@[#8]):&@[#16]:&@[#6]1:&@[#6]:&@2:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#6,#7,#35]	0.7096004770423375
CHEMBL1040875	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]-,=;!@[#6,#8]	0.559322033898305
CHEMBL1042648	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6,#8,#16]-,=;!@[#7,#6]-&!@[#16,#6](=,-;!@[#8,#6])-,=;!@[#6,#7,#8]	0.3221993833504625
CHEMBL1073399	[#8,#6,#7]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]):&@[#7,#6]:&@[#6](:&@[#7]:&@1)-&!@[#7,#6]	0.5403981264637002
CHEMBL1064501	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7]):&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.783068783068783
CHEMBL1071424	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7,#8]:&@[#6]:&@[#7,#6]:&@2	0.4825762289981332
CHEMBL1070310	[#6]-&!@[#6](-&!@[#6])-&!@[#6]-&!@[#6](-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.919672131147541
CHEMBL1067538	[#8,#6,#7]=,-;!@[#6,#7,#16]-&!@[#7,#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6](:&@[#7]:&@2)=&!@[#8]	0.6305170239596469
CHEMBL1072277	[#6]-&!@[#7,#8]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.7185897435897436
CHEMBL1066570	[#7,#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6](:&@[#16]:&@1)-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6]:&@1	0.5328596802841918
CHEMBL1069759	[#8]=&!@[#6](-&!@[#8])-&!@[#6]-&!@[#6]1:&@[#16]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6,#7]	0.6043533930857875
CHEMBL1068137	[#6,#8]-,=;!@[#6]-&!@[#8,#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7,#6,#8]-&!@[#6,#7]-&!@[#8,#6]-&!@[#7,#6,#8]=,-;!@[#6,#7]	0.557427258805513
CHEMBL1109350	[#7]-&!@[#7](-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#16,#6]-&@[#6]-&@[#6]-&@1-&!@[#6]#&!@[#7])-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#16,#6]=,-;!@[#8,#6,#7]	0.5879090404880755
CHEMBL1105835	[#7]-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#7,#6]:&@[#6]1:&@[#6](:&@[#6,#7]:&@2):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.49202127659574474
CHEMBL1107671	[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6])-&!@[#16]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]2-&@[#6](-&@[#6]-&@1)(-&@[#6]-&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.711692948527224
CHEMBL1115812	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6](-&!@[#7,#6]-&!@[#6](=&!@[#8])-&!@[#8,#7]-&!@[#6](-&!@[#6])-&!@[#6])-&!@[#6,#7]-&!@[#6](=&!@[#8])-&!@[#7,#8]-&!@[#6,#7]	0.4854975457385096
CHEMBL1101849	[#6,#7,#8,#16,#17,#35]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6]1-&@[#8]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1-&@[#6](-&@[#7]-&@2)-&!@[#6]	0.6164623467600701
CHEMBL1113275	[#6]-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#17,#6,#35]	0.683861459100958
CHEMBL1115283	[#6]1:&@[#6]:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]2-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#7,#6]:&@[#7,#6]:&@[#6]:&@1	0.5392473118279569
CHEMBL1107235	[#6]1-&@[#6](=&!@[#8])-&@[#7](-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2-&!@[#6]=&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6])-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7067075843928102
CHEMBL1105767	[#8]=&!@[#6](-&!@[#6]1-&@[#6]-&@[#6](-&@[#6]-&@[#7]-&@1)-&!@[#8,#6]-&!@[#6])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]	0.6185696361355082
CHEMBL1113907	[#6]-&!@[#7,#6]1:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]=&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#8]):&@[#7,#6]:&@[#6,#7]:&@[#6,#7]:&@1	0.6135048231511254
CHEMBL1118104	[#7,#6]-,=;!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#16](=,-;!@[#8,#6])(=&!@[#8])-,=;!@[#6,#8]	0.6303348653972423
CHEMBL1119709	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7]1:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@1:&@[#6](:&@[#7]:&@2)-&!@[#8,#6,#7,#16])-&!@[#6]	0.7547027840481565
CHEMBL1118001	[#6]1:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6,#8,#16]:,-;@[#6]:,-;@1	0.1920640213404468
CHEMBL1118158	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#6]-&!@[#16,#6,#7,#8]-&!@[#6,#7]1:&@[#6,#7]:&@[#7]:&@[#7]:&@[#7,#6]:&@1-&!@[#6]	0.4932065217391304
CHEMBL1120719	[#6,#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]	0.696039603960396
CHEMBL1120488	[#6,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6,#8,#17]	0.25643961076130506
CHEMBL1118577	[#7]-&!@[#6]-&!@[#6]1:&@[#6](-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]):&@[#7]:&@[#6]2:&@[#7]:&@1:&@[#6]:&@[#6](:&@[#7]:&@2-&!@[#6]1:&@[#6](-&!@[#6]):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6,#17])-&!@[#6])-&!@[#17]	0.7313357034027425
CHEMBL1118836	[#6,#7,#9]-,#;!@[#8,#6,#16]-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#6](:&@[#6](:&@[#6,#7]:&@1)-&!@[#6,#8,#17])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@1=&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#6]-&@1	0.8755948334466349
CHEMBL1174684	[#6,#7,#8]-,#;!@[#8,#6]-&!@[#6,#7]1-,:;@[#6]-,:;@[#6]:,-;@[#6]-,:;@[#6]-,:;@[#8,#6]-,:;@1	0.3193504736129905
CHEMBL1217120	[#6]1:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#7,#6]:&@[#6]:&@[#6]:&@1	0.3494623655913978
CHEMBL1217367	[#6,#8]-,=;!@[#7,#6]-&!@[#6,#7]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@1	0.49790794979079495
CHEMBL1244602	[#6,#7,#8]-,=;!@[#8,#6]-&!@[#6,#7]1:,-;@[#6]:&@[#6]:&@[#6]:&@[#6](-&!@[#8,#7]-&!@[#6]2:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@2):&@[#6,#7]:&@[#6]:,-;@[#7,#6,#8]:,-;@[#6]:,-;@[#6]:,-;@1	0.5764044943820225
