chembl_id canonical_smiles
CHEMBL379289 CCN(CC(N)=O)[C@@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(F)cc1
CHEMBL1946019 CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccc2NC(C)=O)cc1
CHEMBL3953321 CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1
CHEMBL3915069 CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1
CHEMBL3900003 CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1
CHEMBL215152 CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1
CHEMBL3957713 CCN(CCO)[C@@H]1CCc2c(-c3noc(-c4ccc(OC(C)C)c(C#N)c4)n3)cccc21
CHEMBL561475 CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1
CHEMBL5971178 CCNCC(=O)N1CCC(c2ccc3[nH]c(-c4cn5ncnc5c(C)c4C)c(C(C)C)c3c2)CC1
CHEMBL5808935 CCNCC(=O)N1CCN(c2ccc(Nc3ncc4c(n3)-n3ccc(C(=O)Nc5c(CC)nn(CCOCCOCC)c5CC)c3CC4)c(OC)c2)CC1
CHEMBL3917838 CCN(CC(=O)N(C)C)[C@@H]1CCc2c(-c3noc(-c4ccc(OC(C)C)c(C#N)c4)n3)cccc21
CHEMBL341455 CCN(C)C(=O)OC1=C(c2ccccc2)Oc2ccccc2-n2cccc21
CHEMBL5911910 CCN(C)C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(C)nc3)n[nH]2)C1
CHEMBL5981837 CCN(C)C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(OC)nc3)n[nH]2)C1
CHEMBL2158011 CCN(CC)S(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)c1
CHEMBL5269884 CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)ccc1F
CHEMBL2158863 CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1C
CHEMBL3979815 CCN[C@H]1CCc2c(-c3noc(-c4ccc(OC(C)C)c(C#N)c4)n3)cccc21
CHEMBL5954507 CCN[C@H]1CCCN(c2ccnc3[nH]cc(-c4ccnnc4)c23)C1
CHEMBL5858622 CCN[C@H]1C[C@@H](c2cccc(C(F)(F)F)c2)CC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl
CHEMBL3415379 CCN[C@H]1C[C@H](CCCO[N+](=O)[O-])S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL121031 CCN[C@H]1CN(CCCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL3605646 CCN[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)[C@@H]21
CHEMBL3786752 CCN/C(=N\S(=O)(=O)c1ccc(N)c(Cl)c1)N1CC(CC)C=N1
CHEMBL104667 CCNC(=O)c1c(C2CC2)nc(CC)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1
CHEMBL4560574 CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-c3cccc4cc[nH]c34)cn(C)c(=O)c2[nH]1
CHEMBL4454597 CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1
CHEMBL5767656 CC(NC(=O)c1cc2cc(-c3ccc(OC(F)F)cn3)cnc2n(CCN2CCOCC2)c1=O)c1ccc(F)cc1
CHEMBL5835906 CCNC(=O)C1Cc2ccc(-c3cc(NC(=O)c4ccnc(C(C)(F)F)c4)ccc3C)cc2N2CCOCC12
CHEMBL2304221 CCNC(O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1
CHEMBL1950035 CCNC(=O)c1ccc2c(c1)-c1sc(C(=O)N(C)c3ccccc3Cl)cc1CCO2
CHEMBL2313247 CCNC(=O)c1ccc2nc(C)c3nnc(-c4ccccc4Cl)n3c2c1
CHEMBL6035989 CC(NC(=O)c1ccccc1NC(=O)CN1C(=O)C(=O)N(Cc2ccccc2)C1=O)c1ccccc1
CHEMBL63232 CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccccc2Cl)c2ccc(O)cc2)cc1
CHEMBL67790 CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2cccs2)c2ccc(O)cc2)cc1
CHEMBL363015 CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccoc2)c2ccc(C(C)=O)cc2)cc1
CHEMBL186183 CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccoc2)c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL186549 CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccoc2)c2cc(C(=O)O)cc([N+](=O)[O-])c2)cc1
CHEMBL67240 CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CC=C(C)C)c2cccc(OC)c2)cc1
CHEMBL363265 CCNC(=O)c1ccc(C(C2=CN(O)C=CC2)=C2CC3CCC(C2)N3Cc2ccoc2)cc1
CHEMBL4059968 CCN(C(=O)c1cc(C)ccc1-n1nccn1)[C@@H](C)Cn1nnc(-c2ccc(F)cc2)n1
CHEMBL185906 CCNC(=O)c1ccc(C(C#N)=C2CC3CCC(C2)N3Cc2ccoc2)cc1
CHEMBL4858888 CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21
CHEMBL5198005 CCNC(=O)c1ccc(Nc2cc(-c3c(F)cccc3F)nc3c2C(=O)NC3)nc1
CHEMBL3092832 CCNC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)cn1
CHEMBL2364318 CCN(C(=O)c1ccc(Oc2ccc(F)cc2)nc1)c1ccc(CN2CCN[C@@H](C)C2)cc1
CHEMBL5951620 CCNC(=O)c1cc(N2CCC(COc3cc(-c4cn(C)nn4)cnc3N)CC2)nc(O[C@H](C)COC)n1
CHEMBL5994064 CCNC(=O)c1cc(N2CCC(COc3cc(-c4nnn(C)c4C)cnc3N)CC2)nc(O[C@H](C)COC)n1
CHEMBL5874544 CCNC(=O)c1cc(Nc2nc(-c3cc4c(nc3F)C(C)(C)C(=O)N4C3CC(C)(N4CCC5CC5C4)C3)cc3ncn(C(C)C)c23)c(F)c(F)c1C
CHEMBL5749778 CCNC(=O)c1cc(Nc2nc(-c3cc4c(nc3F)C(C)(C)C(=O)N4C3CC(C)(N4CCCC5(CC5)C4)C3)cc3ncn(C(C)C)c23)c(F)c(F)c1Cl
CHEMBL5927969 CCNC(=O)c1cc(Nc2nc(-c3ccc4c(c3)N(C3CC(C)(N5CCCCC5)C3)C(=O)C4(C)C)cc3ncn(C(C)C)c23)c(F)cc1C
CHEMBL5999864 CCNC(=O)c1cc(Nc2nc(-c3ccc4c(c3)N(C3CC(C)(N5CCCCC5)C3)C(=O)C4(C)C)cc3ncn(C(C)C)c23)c(F)cc1Cl
CHEMBL5959250 CCNC(=O)c1cc(Nc2nc(-c3ccc4c(c3)N([C@H]3C[C@@H](N5CCCCC5)C3)C(=O)C43CCN(C(=O)CC)CC3)cc3ncn(CC)c23)c(F)cc1C
CHEMBL5844200 CCNC(=O)c1cc(Nc2nc(-c3ccc4c(c3)N([C@H]3C[C@@H](N5CCCCC5)C3)C(=O)C43CCN(C(=O)CC)CC3)cc3ncn(C(C)C)c23)c(F)cc1C
CHEMBL5851249 CCNC(=O)c1cc(Nc2nc(-c3ccc4c(c3)N([C@H]3C[C@@H](N5CCCCC5)C3)C(=O)C43CCOCC3)cc3ncn(C(C)C)c23)ccc1C
CHEMBL2207565 C[C@@](NC(=O)c1ccsc1)(c1cn(CC#N)nn1)[C@H]1CC[C@H](C)CC1
CHEMBL258748 CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C
CHEMBL262592 CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C
CHEMBL472288 CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4)CC3)[C@@H](CC)C2)c(Cl)c1
CHEMBL391208 CCNC(=O)c1cnn(-c2nc(NC3CCCC3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
CHEMBL5933016 CCN(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl)C1CCC1
CHEMBL4649882 CCN(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl)C12CC(C1)C2
CHEMBL6037988 CCNC(=O)c1nc(OCC2(C#N)CC2)nc(N2CCC(COc3cc(-c4cn(C)cn4)cnc3N)CC2)n1
CHEMBL3234764 CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
CHEMBL461690 CCN(C(=O)Cc1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1
CHEMBL6007030 CCNC(=O)CC1OC(c2ccc(Cl)cc2)c2c(cnn2C)-c2cn(C)c(=O)cc21
CHEMBL5184447 CCNC(=O)C(C)(O)c1ccc(Nc2nc(-c3c(F)cccc3F)nc3c2C(=O)NC3)cc1
CHEMBL3654798 CCNC(=O)[C@H]1CC1c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12
CHEMBL412336 CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccc(CNC(N)=O)cc1)NC(=O)[C@H](Cc1ccc(NC(=O)[C@H]2CC(=O)NC(=O)N2)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O
CHEMBL415562 CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(F)cc1
CHEMBL216589 CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)CCc1ccc(F)cc1
CHEMBL405994 CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1ccccc1F
CHEMBL384341 CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(F)cc1F
CHEMBL429365 CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(F)c(F)c1
CHEMBL407606 CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC(=O)N1
CHEMBL311514 CCNC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2OC[C@H]1O
CHEMBL488149 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O
CHEMBL2113613 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O
CHEMBL2042304 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(F)nc32)[C@H](O)[C@@H]1O
CHEMBL131457 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(N[C@@H]4CCC[C@H]4O)nc32)[C@H](O)[C@@H]1O
CHEMBL5195714 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4Oc4ccccc4Cl)ncnc32)[C@H](O)[C@@H]1O
CHEMBL2113412 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CCCCCl)nc32)[C@H](O)[C@@H]1O
CHEMBL1950649 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O
CHEMBL2113405 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC(C)(O)CC(C)C)nc32)[C@H](O)[C@@H]1O
CHEMBL2042297 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O
CHEMBL130830 CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N[C@@H]4CCC[C@H]4O)nc32)[C@H](O)[C@@H]1O
CHEMBL605867 CCNC(=O)[C@H]1OC(n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O
CHEMBL412325 CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)N(C)C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC
CHEMBL415410 CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)N(C)C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC
CHEMBL5760558 CCNC(=O)CN1[C@@H]2CCC[C@H]1C[C@H](N(C)c1nc(Nc3cc(C)[nH]n3)cc(O[C@@H]3CCOC3)n1)C2
CHEMBL42039 CCNC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1
CHEMBL431524 CCNC(=O)COc1ccc(Cl)cc1CNC(=O)Cn1c(C)cnc(NCCc2ccccc2)c1=O
CHEMBL6014885 CCNC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C(F)(F)F)CC1
CHEMBL3976823 CCNC(=O)N1CC[C@@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1
CHEMBL2334764 CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)C[C@@H]2CC[C@H]3N2S(C)(=O)=O)cc1
CHEMBL1098306 CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1
CHEMBL558486 CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1
CHEMBL1774361 CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CC2CC2)OC3)cc1
CHEMBL418416 CCNC(=O)Nc1cccc([C@@H](Cc2ccncc2)c2ccc(OC)c(OC3CCCC3)c2)c1
CHEMBL5407738 CCN(C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2Cl)cc1F)C1CC1
CHEMBL2347710 CCNC(=O)Nc1nc2ccc(-c3ccccc3OC)cc2s1
CHEMBL1774517 CCNC(=O)NCCC1=C(C(C)C)Cc2ccc3c(c21)CCO3
CHEMBL2036984 CCN(C(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3cc(-c4nc(C5CC5)cs4)nc4c(C)c(OC)ccc34)CN2C1=O)C(C)C
CHEMBL5175431 CCN(C(=O)N[C@@H](C1CCCC(F)(F)C1)C(F)(F)F)[C@H](C)c1cccc(-c2cn3ccnc3c(OC)n2)c1
CHEMBL511460 CCNC(=O)/N=C(/N)NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1
CHEMBL2032130 CCNC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O
CHEMBL3944874 CCN(C(=O)Oc1ccc(F)cc1)[C@@H]1CN(C(=O)C2CCN(c3ccc(C(N)=O)cn3)CC2)C[C@H]1c1ccc(Cl)c(Cl)c1
CHEMBL3928796 CCN(C(=O)Oc1ccc(F)cc1)[C@@H]1CN(C(=O)C2CCN(c3ccc(F)cn3)CC2)C[C@H]1c1ccc(Cl)c(F)c1
CHEMBL3605645 CCN(C(=O)OC(C)(C)C)[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)[C@@H]21
CHEMBL5902134 CCNC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc4c(cnn4C)c3)n[nH]2)C1
CHEMBL1088820 C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(-c3ccccc3)cc2)c(Cl)c1
CHEMBL91434 CC(N)(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO
CHEMBL283293 CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1
CHEMBL173020 CC(=N)N1CCC(Oc2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1
CHEMBL26500 CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2C(F)(F)F)CC1
CHEMBL24263 CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cccc(C(=N)N)c3)C(=O)c3ccc(C(=O)O)c(C(=O)O)c3)cc2C(F)(F)F)CC1
CHEMBL424589 CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cccc(C(=N)N)c3)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1
CHEMBL423656 CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1
CHEMBL4114798 C/C(=N\N1CCOC1=O)c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1
CHEMBL5570209 C/C(=N\N=c1/[nH]c2cc(F)c(F)cc2n1C)c1ncccn1
CHEMBL1086080 CC(=N)NCC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21
CHEMBL5920829 CC(=N)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1
CHEMBL3674485 C/C(=N\N(C)C(N)=O)c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1
CHEMBL3674535 C/C(=N\N(C)C(N)=O)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1
CHEMBL4541443 C/C(=N\NC(=N)N)c1sc(-c2ccc(C#Cc3ccc(C)s3)cc2)nc1C
CHEMBL3674505 C/C(=N\NC(N)=O)c1ccc2ncc([C@@H](C)c3ccc4ncccc4c3)n2n1
CHEMBL3674508 C/C(=N\NC(N)=O)c1ccc2nnc(C(F)(F)c3ccc4ncccc4c3)n2n1
CHEMBL3674547 C/C(=N\NC(N)=O)c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1
CHEMBL589819 CCN(NC(=O)c1cc(OC)no1)C(=O)NCc1ccc(-c2cc(Cl)cc(F)c2-c2noc(C)n2)cc1F
CHEMBL597115 CCN(NC(=O)C(F)(F)F)C(=O)N[C@H](C)c1ncc(-c2cc(Cl)cc(Cl)c2-c2nnn(C)n2)cc1F
CHEMBL2435292 C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(NC(=O)c2ccco2)cc1
CHEMBL68043 C/C(=N\N=C(/S)N1CC2CCC(CC2)C1)c1cnc(C)cn1
CHEMBL374548 C/C(=N\NC(=S)N1CCCCC1)c1cnccn1
CHEMBL2037441 C/C(=N/NC(=S)Nc1ccccc1)c1ccccn1
CHEMBL534423 CC(=NNC(S)=Nc1ccccc1Cl)c1ccccn1
CHEMBL1771488 C/C(=N\NC(=S)Nc1ccccc1F)c1ccccn1
CHEMBL2037336 CC(=NNC(=S)Nc1ccccc1F)c1ccccn1
CHEMBL221061 C/C(=N\NC(=S)N(C)C)c1cnccn1
CHEMBL2178616 C/C(=N\O)c1cccc(C(C)(C)NC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c1
CHEMBL2336085 C/C(=N\OCc1ccc(C2CCCC2)c(C(F)(F)F)c1)c1ccc(CNCCC(=O)O)cc1
CHEMBL1210154 C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1
CHEMBL3902472 CCNS1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)C1(C)C
CHEMBL5938053 CCNS(=O)(=O)c1cc(-c2sc(Nc3cccc(N4CCNCC4=O)n3)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2
CHEMBL5914789 CCNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2
CHEMBL3688404 CC(NS(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)cn2)c(F)c1)C(F)(F)F
CHEMBL5857435 CCNS(=O)(=O)NC(=O)[C@@]1(O)CC(=O)N(C)CC/C=C\[C@H](O)[C@@H]2CC[C@H]2CN2C[C@@]3(CCCc4cc(Cl)ccc43)COc3ccc1cc32
CHEMBL2113646 CCO[C@@]12Cc3c(oc4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5
CHEMBL1255022 CCO[C@@]12CCC(=O)[C@]3(C)Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5
CHEMBL6031646 CC(O)C1(c2ccc(Cl)cc2)CCN(c2cccn3nc(Nc4ccc(C(=O)N(C)C5CCN(C)CC5)cc4)nc23)CC1
CHEMBL1669019 CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CC(C)NC(=O)Cc3ccccc3OC)cc1C)C2=O
CHEMBL1669020 CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CCNC(=O)Cc3ccccc3OC)cc1C)C2=O
CHEMBL270397 CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)NC(=O)Cc3ccccc3C(F)(F)F)cc1C)C2=O
CHEMBL272363 CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)NC(=O)Cc3c(Cl)cccc3Cl)cc1C)C2=O
CHEMBL256873 CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)NC(=O)Cc3c(OC)cccc3C(C)=O)cc1C)C2=O
CHEMBL5936152 CCOc1cc2c(cc1NC(=O)c1cnn3cccnc13)CN(C[C@@H](F)C(C)(C)O)C2=O
CHEMBL22930 CC(=O)C1C(c2ccc3ccccc3c2)CC2CCC1N2C
CHEMBL5975110 CCOc1cc2c(cn1)c(C(N)=O)nn2-c1cccc(C#C[C@]2(O)CCN(C)C2=O)c1
CHEMBL1243254 CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1
CHEMBL180022 CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL3622664 CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1
CHEMBL4449681 CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CO
CHEMBL4562352 CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1
CHEMBL4530170 CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nnnn1C
CHEMBL3357638 CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C
CHEMBL585941 CC(=O)c1ccc2c3c(cc([N+](=O)[O-])c2c1)N(C(=O)c1cc2cc(OCCN(C)C)ccc2[nH]1)CC3CCl
CHEMBL56347 CCOc1ccc2c(c1)C1(C)CN(CC3CC3)C(C2=O)C1C
CHEMBL194204 CC(=O)c1ccc2c(c1)C1CNCC2C1
CHEMBL21385 CC(=O)c1ccc2c(c1)c(CCC(=O)N1CCC(O)(Cc3ccccc3)CC1)c(-c1ccc(Cl)cc1)n2C
CHEMBL5891701 CC(=O)c1ccc2c(c1)oc(=O)n2CCCCN1CC=C(c2ccc(F)cc2)CC1
CHEMBL3109011 CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cnc2c1
CHEMBL3037909 CCOc1cc(-c2ccccc2)nc2cc(-c3nc([C@H]4C[C@@](C)(O)C4)n4ccnc(N)c34)ccc12
CHEMBL137878 CCOc1ccc2cccc(CCNC(=O)CC)c2c1
CHEMBL5817900 CCOc1cc(-c2c(C)ncc(C3COB(O)C3)c2C)ccc1OC
CHEMBL5941470 CCOc1cc(-c2cc(NC(=O)c3ccnc(C4CC4)c3)cnc2C)cc(N2CCOCC2)n1
CHEMBL5846029 CCOc1cc(-c2cc(NC(=O)c3ccnc(C(C)(F)F)c3)cnc2C)cc(N2CCOCC2)n1
CHEMBL4452739 CC(O)c1ccc2c(N3CC[C@H](C(=O)N4CCn5c(nnc5C(F)(F)F)C4)[C@H](C)C3)c(Cl)cnc2c1
