assay_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL1024480	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.21434415053176983
CHEMBL1024560	[#8]=&!@[#6]1-&@[#6]2:&@[#6](-&@[#6]-&@[#7]-&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2-&!@[#8])-&!@[#8]	0.8788898233809924
CHEMBL1054760	[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#7](-&!@[#6]-&!@[#6]):&@[#6](:&@[#7]:&@[#6]:&@1=&!@[#8])=&!@[#8]	0.4637075718015666
CHEMBL1051848	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.18588235294117647
CHEMBL1060016	[#6]1:&@[#6]:&@[#6](-&!@[#7]-&!@[#6](-&!@[#6])-&!@[#6](-&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#17])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#35]):&@[#7]:&@[#6]:&@[#7]:&@1	0.7787325456498388
CHEMBL1060022	[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5956890920966689
CHEMBL1037716	[#6]-&!@[#7]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7]:&@[#6](:&@[#7]1:&@[#6]:&@2:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#6]	0.6691386195094124
CHEMBL1044821	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]-&!@[#6]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#7])-&!@[#7]	0.7111829944547134
CHEMBL1049258	[#6]-&!@[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@1-&!@[#7]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.662770309760374
CHEMBL1059319	[#7]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6](:&@[#6](:&@[#7]:&@1)=&!@[#8]):&@[#16]:&@[#6]1:&@[#6]:&@2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6678592725104353
CHEMBL1040875	[#6]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]-&!@[#6]	0.559322033898305
CHEMBL1042648	[#8]=&!@[#6](-&!@[#6])-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]	0.23432682425488183
CHEMBL1073399	[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]	0.24941451990632316
CHEMBL1064501	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7]):&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.783068783068783
CHEMBL1071424	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]:&@[#6]:&@[#7]:&@1	0.3509645301804605
CHEMBL1070310	[#6]-&!@[#6](-&!@[#6])-&!@[#6]-&!@[#6](-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.919672131147541
CHEMBL1067538	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6](:&@[#7]:&@2)=&!@[#8]	0.5359394703656999
CHEMBL1072277	[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.7185897435897436
CHEMBL1066570	[#8]=&!@[#6](-&!@[#8])-&!@[#6]-&!@[#6]1:&@[#16]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6])-&!@[#6]	0.3663410301953819
CHEMBL1069759	[#8]=&!@[#6](-&!@[#8])-&!@[#6]-&!@[#6]1:&@[#16]:&@[#6]:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5665813060179258
CHEMBL1068137	[#6]-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3583460949464012
CHEMBL1109350	[#7]#&!@[#6]-&!@[#6]1-&@[#6]-&@[#16]-&@[#6]-&@[#7]-&@1-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7](-&!@[#7])-&!@[#6]1-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1	0.5291181364392679
CHEMBL1105835	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#7]:&@[#6]1:&@[#6](:&@[#6]:&@2):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3444148936170213
CHEMBL1107671	[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6])-&!@[#16]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]2-&@[#6](-&@[#6]-&@1)(-&@[#6]-&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.711692948527224
CHEMBL1115812	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6](-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#8]-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.4569388665774208
CHEMBL1101849	[#6]-&!@[#6]1-&@[#7]-&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2-&@[#6]2-&@[#6]-&@1-&@[#6]-&@[#6]-&@[#6]-&@[#8]-&@2	0.5779334500875657
CHEMBL1113275	[#6]-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6411201179071481
CHEMBL1115283	[#6]1:&@[#6]:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]2-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#6]:&@[#6]:&@1	0.44408602150537635
CHEMBL1107235	[#6]1-&@[#6](=&!@[#8])-&@[#7](-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2-&!@[#6]=&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6])-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7067075843928102
CHEMBL1105767	[#8]=&!@[#6](-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#7]-&@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]	0.5457967377666249
CHEMBL1113907	[#8]=&!@[#6](-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6])-&!@[#7]-&!@[#8]	0.44308681672025724
CHEMBL1118104	[#7]-,=;!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]	0.6303348653972423
CHEMBL1119709	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7]1:&@[#6](:&@[#7]:&@[#6](:&@[#6]:&@1:&@[#6]:&@[#7]:&@2)-&!@[#6])-&!@[#6]	0.7547027840481565
CHEMBL1118001	[#8]=&!@[#6](-&!@[#8])-&!@[#6]	0.12804268089363122
CHEMBL1118158	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.26902173913043476
CHEMBL1120719	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]	0.696039603960396
CHEMBL1120488	[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.22438465941614194
CHEMBL1118577	[#7]-&!@[#6]-&!@[#6]1:&@[#6](-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]):&@[#7]:&@[#6]2:&@[#7]:&@1:&@[#6]:&@[#6](:&@[#7]:&@2-&!@[#6]1:&@[#6](-&!@[#6]):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6])-&!@[#6])-&!@[#17]	0.7313357034027425
CHEMBL1118836	[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@1=&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#6]-&@1	0.5710401087695446
CHEMBL1174684	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1	0.3193504736129905
CHEMBL1217120	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.3494623655913978
CHEMBL1217367	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.41004184100418406
CHEMBL1244602	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.24269662921348314
CHEMBL1247376	[#7](-&!@[#7])-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7093184979137691
CHEMBL1251643	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#16]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#7]=&!@[#6]	0.6649642492339122
CHEMBL1250704	[#8]-,=;!@[#6]-&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#7]-&@1	0.7100059916117435
CHEMBL1260559	[#6]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.47581903276131043
CHEMBL1261133	[#8]-&!@[#6](-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]:&@[#16]:&@1)(-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9])-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.5047619047619047
CHEMBL1261324	[#8]-&!@[#6](-&!@[#6]-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7027027027027027
CHEMBL1261609	[#6]-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]	0.30257320319432124
CHEMBL1273970	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6](-&@[#7]=&@[#6]-&@1-&!@[#7])(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6](-&!@[#9])-&!@[#9]	0.8186915887850467
CHEMBL1286959	[#6]-&!@[#6]1:&@[#6]2:&@[#6](=&!@[#8]):&@[#7](:&@[#7]:&@[#6]:&@2:&@[#6]:&@[#6](:&@[#7]:&@1-&!@[#6])=&!@[#8])-&!@[#6]	0.493564633463906
CHEMBL1638622	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@[#6]-&@1)-&@[#6](=&!@[#8])-&@[#7](-&@[#6]-&@[#7]-&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]	0.7059571761712953
CHEMBL1639368	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#7]-&@[#6](=&!@[#8])-&@[#6]-&@[#6](=&@[#7]-&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6221952698605215
CHEMBL1657811	[#6]1:&@[#7]:&@[#6](:&@[#6]:&@[#16]:&@1)-&!@[#6]	0.29169480081026333
CHEMBL1664219	[#6]-&!@[#6]-,=;!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5680473372781065
CHEMBL1664806	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6](-&@[#7]=&@[#6]-&@1-&!@[#7])(-&!@[#6])-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@1	0.5418422636965683
CHEMBL1664180	[#6]1:&@[#6]:&@[#6](-&!@[#6]):&@[#7]:&@[#6]:&@[#7]:&@1	0.2642934196332255
CHEMBL1670560	[#6]1:,-,=;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.2035060975609756
CHEMBL1676103	[#6]-&!@[#6]	0.07602956705385427
CHEMBL1685145	[#7]-&!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@1(-&!@[#6](=&!@[#8])-&!@[#7](-&!@[#6])-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5557337610264635
CHEMBL1687250	[#6]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#7]=&@[#6](-&@[#6]-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.6293706293706294
CHEMBL1685113	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8])-&!@[#6]-,=;!@[#6]=,-;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6744730679156908
CHEMBL1767925	[#8]=&!@[#6](-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#6]	0.28411214953271025
CHEMBL1772317	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.32644017725258495
CHEMBL1775865	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#16]:&@[#6](:&@[#7]:&@2)-&!@[#7]-&!@[#6](-&!@[#6])=&!@[#8]	0.4773616545556177
CHEMBL1786558	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@[#6]:&@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.6509139545251894
CHEMBL1798351	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]	0.2907488986784141
CHEMBL1803461	[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):,-;@[#6](:,-;@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1:,-;@[#6]:,-,=;@[#6]:,-;@2)=,-;!@[#8]	0.5789473684210527
CHEMBL1805140	[#6]1:&@[#6]:&@[#6]:,-;@[#6]:,-;@[#6]:&@[#6]:,-;@1	0.24431137724550897
CHEMBL1803626	[#6](-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.42830966559780115
CHEMBL1809811	[#8]-,=;!@[#6]-&!@[#6]1:&@[#7]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6](-&!@[#6])=&!@[#8]	0.5851393188854489
CHEMBL1827040	[#16](=&!@[#8])(=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6451771653543307
CHEMBL1825812	[#8]=&!@[#6](-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1	0.5691721132897604
CHEMBL1832646	[#6]1:&@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.2498554077501446
CHEMBL1833735	[#6]-&!@[#6](=&!@[#8])-&!@[#7](-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7])-&!@[#6](-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6])=&!@[#8]	0.576923076923077
CHEMBL1837593	[#6]-&!@[#6]-&!@[#7]1-&@[#6](-&!@[#6])=&@[#7]-&@[#6]2:&@[#6](-&@[#6]-&@1-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6961014560826679
CHEMBL1837907	[#8]=&!@[#6](-&!@[#6]-&!@[#7]-&!@[#6])-&!@[#7]-&!@[#6]1-&@[#6]-&@[#7](-&@[#6]-&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1	0.4586717630195891
CHEMBL1912922	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#7](-&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]2:&@[#6](:&@[#6]:&@1=&!@[#8]):&@[#7]:&@[#6](:&@[#6]:&@[#6]:&@2)=,-;!@[#8]	0.8110344827586207
CHEMBL1919838	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]:&@[#6]:&@[#7]:&@1	0.35714285714285715
CHEMBL1919015	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@2	0.765625
CHEMBL1918960	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6]2:&@[#7]:&@1:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@2-&!@[#6])-&!@[#6]	0.46903187011425135
CHEMBL1924273	[#7]-&!@[#6](-&!@[#6])(-&!@[#6](=&!@[#8])-&!@[#8]-&!@[#6])-&!@[#6]	0.24587706146926536
CHEMBL1936453	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1	0.597079502433748
CHEMBL1947471	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]1-&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#6]2-&@[#7]-&@[#6]-&@1-&@[#6]-&@[#6]-&@2	0.7589498806682577
CHEMBL1961096	[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]2:&@[#6](:&@[#7]:&@1):&@[#7]:&@[#6]:&@[#7]:&@2	0.731758530183727
CHEMBL2020643	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]	0.46421052631578946
CHEMBL2019386	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#6])-&!@[#6]-&!@[#7]-&!@[#6]-&!@[#6](-&!@[#6]-&!@[#8])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]	0.48322147651006714
CHEMBL2021107	[#6]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6410379625180201
CHEMBL2024743	[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7317567567567568
CHEMBL2039538	[#6]-&!@[#6](=&!@[#8])-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#7]:&@[#7]:&@[#7]:&@1	0.7808219178082192
CHEMBL2044533	[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](-&!@[#6]-&!@[#6]3:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3):&@[#7]:&@[#7]:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]	0.6949806949806949
CHEMBL2049562	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]-&!@[#7]-&!@[#6]1-&@[#6]-&@[#16](=&!@[#8])(=&!@[#8])-&@[#6]-&@[#6](-&@[#6]-&@1-&!@[#8])-&!@[#6]-&!@[#6]	0.5361723961005643
CHEMBL2051535	[#6]-&!@[#6]-&!@[#16]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6291079812206573
CHEMBL2050319	[#8]=&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#7]	0.6094100074682599
CHEMBL2073616	[#6]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7](:&@[#7]:&@[#7]:&@2)-&!@[#6]-&!@[#6]	0.5465909090909091
CHEMBL2091160	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.20331325301204817
CHEMBL2094249	[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5734513274336283
