smiles target_chembl_id target_index
OC(=O)C(=O)O.Oc1ccc2CCC(CNCc3ccccc3)Oc2c1 CHEMBL339 10
OC(=O)C(=O)O.Oc1cc2OC(CNCc3ccccc3)CCc2cc1Cl CHEMBL339 10
OC(=O)C(=O)O.Oc1ccc2CCC(CNCCc3ccccc3)Oc2c1 CHEMBL339 10
OC(=O)C(=O)O.Oc1ccc2CCC(CNCCCc3ccccc3)Oc2c1 CHEMBL339 10
Nc1cccc(OCCCNC[C@H]2COc3ccc(O)cc3O2)c1 CHEMBL339 10
OC(=O)C(=O)O.Oc1ccc(CNCC2CCc3ccc(O)cc3O2)cc1 CHEMBL339 10
Nc1cccc(OCCCNCC2COc3ccc(O)cc3O2)c1 CHEMBL339 10
Cl.Nc1cccc(OCCCNCC2CCc3ccc(O)cc3O2)c1 CHEMBL339 10
CN1C[C@H](C[C@H]2[C@H]1Cc3c(C)[nH]c4cccc2c34)NC(=O)C(C)(C)C CHEMBL339 10
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3 CHEMBL339 10
Oc1ccc2CC[C@H](CNCc3ccccc3)Oc2c1 CHEMBL339 10
O=C1Cc2c(N1)cccc2OCCNCc3ccccc3 CHEMBL339 10
Oc1ccc2OC[C@H](CNCc3ccccc3)Oc2c1 CHEMBL339 10
Fc1ccc(OCCNCc2cccs2)c3CC(=O)Nc13 CHEMBL339 10
Fc1ccc(OCCNCc2cccc(c2)c3ccccc3)c4CC(=O)Nc14 CHEMBL339 10
Fc1ccc(OCCNCc2ccccc2)c3CC(=O)Nc13 CHEMBL339 10
Fc1ccc(OCCN2CCc3ccccc3C2)c4CC(=O)Nc14 CHEMBL339 10
Fc1ccc(OCCNCC2CCCCC2)c3CC(=O)Nc13 CHEMBL339 10
Fc1ccc(OCCNCc2ccsc2)c3CC(=O)Nc13 CHEMBL339 10
Clc1ccc(OCCNCc2cccs2)c3CC(=O)Nc13 CHEMBL339 10
Clc1ccc(OCCNCc2ccsc2)c3CC(=O)Nc13 CHEMBL339 10
CN(CCOc1cccc2NC(=O)Cc12)Cc3ccccc3 CHEMBL339 10
Clc1ccc(OCCNCc2ccccc2)c3CC(=O)Nc13 CHEMBL339 10
CCCCNCCOc1ccc(Cl)c2NC(=O)Cc12 CHEMBL339 10
Clc1ccc(OCCN2CCc3ccccc3CC2)c4CC(=O)Nc14 CHEMBL339 10
Cc1ccc(CNCCOc2ccc(Cl)c3NC(=O)Cc23)cc1 CHEMBL339 10
O=C1Cc2c(N1)cccc2OCCNCCCCc3ccccc3 CHEMBL339 10
Clc1ccc(OCCN2Cc3ccccc3C2)c4CC(=O)Nc14 CHEMBL339 10
Fc1ccc(OCCNc2ccc3ccccc3c2)c4CC(=O)Nc14 CHEMBL339 10
Fc1ccc(OCCNCCCc2c[nH]c3ccccc23)c4CC(=O)Nc14 CHEMBL339 10
O=C1Cc2c(N1)ccc3CC[C@H](CNCc4ccccc4)Oc23 CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2c(O)c(Br)ccc2OC CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2cc(Br)cc(OC)c2OC CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2c(O)c(Br)cc(OC)c2OC CHEMBL339 10
COc1cc(Br)c(O)c(C(=O)NC[C@H]2CCCN2Cc3ccc(F)cc3)c1OC CHEMBL339 10
COc1cc(Br)cc(C(=O)NC[C@H]2CCCN2Cc3ccccc3)c1OC CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2c(OC)c(Cl)cc(Cl)c2OC CHEMBL339 10
COc1ccc(Br)c(O)c1C(=O)NC[C@H]2CCCN2Cc3ccc(F)cc3 CHEMBL339 10
COc1ccc(Br)c(O)c1C(=O)NC[C@H]2CCCN2Cc3ccccc3 CHEMBL339 10
COc1ccc(CCCCNCCOc2cc(Cl)cc3CCCOc23)cc1 CHEMBL339 10
COc1ccc(CCCCNCCOc2cc(F)cc3CCCOc23)cc1 CHEMBL339 10
COc1ccc(CCCCNCCOc2cccc3CCCOc23)cc1 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4 CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2c(O)c(I)ccc2OC CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2cc(I)cc3CCOc23 CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2cc(I)cc3CCOc23 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4 CHEMBL339 10
CCN1CCC[C@H]1CNC(=O)c2c(O)c(I)ccc2OC CHEMBL339 10
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc5cccc([C@H]2C1)c35 CHEMBL339 10
COc1ccccc1C2CCN(Cc3ccc([nH]3)c4ccccc4)CC2 CHEMBL339 10
COc1ccccc1N2CCN(Cc3ccc([nH]3)c4ccccc4)CC2 CHEMBL339 10
COc1ccccc1N2CCN(Cc3ccc([nH]3)c4ccc(F)cc4)CC2 CHEMBL339 10
Fc1ccc(cc1)c2ccc(CN3CCN(CC3)c4cccc5ccoc45)[nH]2 CHEMBL339 10
C(N1CCN(CC1)c2cccc3OCCCOc23)c4ccc([nH]4)c5ccccc5 CHEMBL339 10
CC(C)Oc1ccccc1N2CCN(Cc3ccc(CN4CCCCC4=O)n3C)CC2 CHEMBL339 10
CCCN(CCC)C1CCc2c(O)cccc2C1 CHEMBL339 10
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3 CHEMBL339 10
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3 CHEMBL339 10
CC(C)Oc1ccccc1N2CCN(Cc3ccc(CN4CCCCC4=O)n3C)CC2 CHEMBL339 10
CC(C)Oc1ccccc1N2CCN(Cc3ccc(CN4CCCCCCC4=O)n3C)CC2 CHEMBL339 10
CC(C)Oc1ccccc1N2CCN(Cc3ccc(CN4CCCCCC4=O)n3C)CC2 CHEMBL339 10
CN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
[O-][N+](=O)c1ccccc1CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O CHEMBL339 10
Cc1ccc(CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O)cc1 CHEMBL339 10
COc1ccccc1CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O CHEMBL339 10
COc1ccc(CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O)cc1 CHEMBL339 10
CCN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
[O-][N+](=O)c1ccc(CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O)cc1 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4ccc(I)cc4)C3=O)c5ccccc5 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4ccccc4I)C3=O)c5ccccc5 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4 CHEMBL339 10
CCCN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4ccccc4)C3=O)c5ccccc5 CHEMBL339 10
CC(C)CN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
CCCCCN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4ccccc4F)C3=O)c5ccccc5 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(CCc4ccccc4)C3=O)c5ccccc5 CHEMBL339 10
CC(C)CCN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
CCCCN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4cccc(F)c4)C3=O)c5ccccc5 CHEMBL339 10
Fc1ccc(CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O)cc1 CHEMBL339 10
Cc1ccccc1CN2CN(c3ccccc3)C4(CCN(CCCC(=O)c5ccc(F)cc5)CC4)C2=O CHEMBL339 10
CN1CCN(CC1)C2=Cn3cccc3Sc4ccc(Cl)cc24 CHEMBL339 10
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4 CHEMBL339 10
CCCN1CCc2cc(O)cc3c2[C@H]1Cc4ccc(O)c(O)c34 CHEMBL339 10
CCCN1CCc2cc(OC)cc3c2[C@H]1Cc4ccc(O)c(O)c34 CHEMBL339 10
CCCN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34 CHEMBL339 10
CN1CCc2cc(O)cc3c2[C@H]1Cc4ccc(O)c(O)c34 CHEMBL339 10
CN1CCc2cc(F)cc3c2[C@H]1Cc4ccc(O)c(O)c34 CHEMBL339 10
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl CHEMBL339 10
C(CCCN1CCN(CC1)c2ccccc2)CCN3CCN(CC3)c4ccccc4 CHEMBL339 10
CCCN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34 CHEMBL339 10
CCCN1CCc2cc(OCCCF)cc3c2[C@H]1Cc4cccc(O)c34 CHEMBL339 10
CCN1CCc2cc(OCCF)cc3c2[C@H]1Cc4cccc(O)c34 CHEMBL339 10
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc5cccc([C@H]2C1)c35 CHEMBL339 10
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1 CHEMBL339 10
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1 CHEMBL339 10
O=C1Cc2c(N1)cccc2N3CCN(Cc4ccccc4)CC3 CHEMBL339 10
FC(F)(F)c1nc2c(cccc2[nH]1)[n+]3cc[n+](Cc4ccccc4)cc3 CHEMBL339 10
OC(=O)C(=O)O.Oc1ccc2CC[C@H](CNCc3ccccc3)Oc2c1 CHEMBL339 10
CCCCCCNC[C@H]1CCc2ccc(O)cc2O1.OC(=O)C(=O)O CHEMBL339 10
Cl.CCCN1CCO[C@H]2[C@H]1CCc3ccc(O)cc23 CHEMBL339 10
Fc1ccc2c(noc2c1)C3CCN(CCCOC4=NN(C(=O)C=C4)c5c(F)cccc5F)CC3 CHEMBL339 10
Fc1ccc2c(noc2c1)C3CCN(CCCOC4=NN(C(=O)C=C4)c5ccc(Cl)cc5Cl)CC3 CHEMBL339 10
Fc1ccc2c(noc2c1)C3CCN(CCCOC4=NN(C(=O)C=C4)c5cccc(Cl)c5Cl)CC3 CHEMBL339 10
O=C1Nc2cc(OCCCCN3CCN(CC3)c4cccc5sccc45)ccc2C=C1 CHEMBL339 10
O=C1CCc2ccc(OC\C=C\CN3CCN(CC3)c4cccc5sccc45)cc2N1 CHEMBL339 10
CC1CN(CCN1CCCCOc2ccc3C=CC(=O)Nc3c2)c4cccc5sccc45 CHEMBL339 10
O=C1CCc2ccc(OCCCN3CCN(CC3)c4cccc5sccc45)cc2N1 CHEMBL339 10
Oc1ccc(OCCCN2CCN(CC2)c3cccc4sccc34)c5NC(=O)CCc15 CHEMBL339 10
O=C1CCc2ccc(OCCCCN3CCN(CC3)c4cccc5sccc45)cc2N1 CHEMBL339 10
O=C1Nc2cc(OCCCN3CCN(CC3)c4cccc5sccc45)ccc2C=C1 CHEMBL339 10
CN1C=Cc2ccc(OCCCN3CCN(CC3)c4cccc5sccc45)cc2C1=O CHEMBL339 10
CC1=Cc2ccc(OCCCN3CCN(CC3)c4cccc5sccc45)cc2NC1=O CHEMBL339 10
O=C1N(CCCCN2CCN(CC2)c3cccc4sccc34)CCc5ccccc15 CHEMBL339 10
CC1=CC(=O)Nc2cc(OCCCN3CCN(CC3)c4cccc5sccc45)ccc12 CHEMBL339 10
CC(=O)N1CCc2ccc(COCCCCN3CCN(CC3)c4cccc5sccc45)cc2C1 CHEMBL339 10
CC1CN(CCN1CCCCOc2ccc3CCC(=O)Nc3c2)c4cccc5sccc45 CHEMBL339 10
CC1CC(=O)Nc2cc(OCCCCN3CCN(CC3)c4cccc5sccc45)ccc12 CHEMBL339 10
CN1CCc2ccc(OCCCN3CCN(CC3)c4cccc5sccc45)cc2C1=O CHEMBL339 10
OCc1cc2CCC(=O)Nc2cc1OCCCN3CCN(CC3)c4cccc5sccc45 CHEMBL339 10
CC(=O)N1CCc2ccc(OCCCN3CCN(CC3)c4cccc5sccc45)cc2C1 CHEMBL339 10
CC1=Cc2ccc(OCCCCN3CCN(CC3)c4cccc5sccc45)cc2NC1=O CHEMBL339 10
CC1=CC(=O)Nc2cc(OCCCCN3CCN(CC3)c4cccc5sccc45)ccc12 CHEMBL339 10
[11CH3]n1c(\C=C\c2ccc(OC)c(OC)c2)nc3N(CCC)C(=O)N(CCC)C(=O)c13 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1ccc(CCCn2ncc3c2nc(N)n4nc(nc34)c5occc5)cc1 CHEMBL251 11
Nc1nc2c(cnn2CCc3ccccc3)c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc2nn(CCc3ccccc3)cc2c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc2nn(CCCc3ccccc3)cc2c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc2c(cnn2CCc3ccc(cc3)S(=O)(=O)N(CCO)CCO)c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc2c(cnn2CCCc3ccc(cc3)[N+](=O)[O-])c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc2c(cnn2CCc3ccc(cc3)N(CCO)CCO)c4nc(nn14)c5occc5 CHEMBL251 11
Nc1ccc(CCCn2ncc3c2nc(N)n4nc(nc34)c5occc5)cc1 CHEMBL251 11
CCOC(=O)COc1ccc(CCn2ncc3c2nc(N)n4nc(nc34)c5occc5)cc1 CHEMBL251 11
NCc1ccc(CCCn2ncc3c2nc(N)n4nc(nc34)c5occc5)cc1 CHEMBL251 11
Nc1nc2c(cnn2CCc3ccc(cc3)S(=O)(=O)N(CCCl)CCCl)c4nc(nn14)c5occc5 CHEMBL251 11
N\C(=N/O)\c1ccc(CCn2ncc3c2nc(N)n4nc(nc34)c5occc5)cc1 CHEMBL251 11
Nc1nc2c(cnn2CCCc3ccc4OC(CO)(CO)Oc4c3)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2nn(CCc3ccccc3)cc2c4nc(nn14)c5occc5 CHEMBL251 11
COc1ccc(CCCn2ncc3c2nc(N)n4nc(nc34)c5occc5)cc1 CHEMBL251 11
Nc1nc2nn(CCCc3ccccc3)cc2c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc2nn(CCc3ccccc3)cc2c4nc(nn14)c5occc5 CHEMBL251 11
Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4 CHEMBL251 11
CC(C)CCn1cc2c(nc(N)n3nc(nc23)c4occc4)n1 CHEMBL251 11
CC(=CCn1cc2c(nc(N)n3nc(nc23)c4occc4)n1)C CHEMBL251 11
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCC(c4ccccc4)c5ccccc5)nc(N[C@@H]6CCC[C@H]6O)nc23 CHEMBL251 11
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(N[C@@H]4CCC[C@H]4O)nc23 CHEMBL251 11
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCC(c4ccccc4)c5ccccc5)nc(NCCN6CCCCC6)nc23.OC(=O)C(F)(F)F CHEMBL251 11
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCC(c4ccccc4)c5ccccc5)nc(N[C@@H]6CC[C@@H](N)CC6)nc23.OC(=O)C(F)(F)F CHEMBL251 11
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCC(c4ccccc4)c5ccccc5)nc(NCCc6c[nH]cn6)nc23 CHEMBL251 11
Nc1nc(N[C@@H]2CCC[C@H]2O)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O CHEMBL251 11
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23 CHEMBL251 11
CCn1nnc(n1)[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)nc(N[C@H](C)Cc5ccc(OC)cc5)nc34 CHEMBL251 11
CN1C(=O)N(C)c2[nH]cnc2C1=O CHEMBL251 11
Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4 CHEMBL251 11
Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4 CHEMBL251 11
COc1ccc(cc1)N2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6occc6)CC2 CHEMBL251 11
COCCOc1ccc(cc1)N2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6occc6)CC2 CHEMBL251 11
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6occc6)CC2)c(F)c1 CHEMBL251 11
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6occc6)CC2)c(c1)C(F)(F)F CHEMBL251 11
Nc1nc2c(ncn2CCN3CCN(CC3)c4ccc(F)cc4F)c5nc(nn15)c6occc6 CHEMBL251 11
COCCOc1ccc(cc1)C2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6occc6)CC2 CHEMBL251 11
Nc1nc2c(ncn2CCN3CCC(CC3)c4ccc(F)cc4)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(ncn2CCN3CCN(CC3)c4ccc(Cl)cc4F)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(ncn2CCN3CCN(CC3)c4cccc(Cl)c4)c5nc(nn15)c6occc6 CHEMBL251 11
Cc1ccc(nc1)N2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6occc6)CC2 CHEMBL251 11
Nc1nc2c(ncn2CCN3CCN(CC3)c4ccc(Cl)cn4)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccc(F)cc4)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccc(Cl)cc4)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccccc4F)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccc(F)cc4F)c5nc(nn15)c6occc6 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccc(F)c(F)c4F)c5nc(nn15)c6occc6 CHEMBL251 11
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n5nc(nc45)c6occc6)CC2)c(F)c1 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccc(OCCO)cc4)c5nc(nn15)c6occc6 CHEMBL251 11
CC(=O)COc1ccc(cc1)N2CCN(CCn3ncc4c3nc(N)n5nc(nc45)c6occc6)CC2 CHEMBL251 11
COCCCOc1ccc(cc1)N2CCN(CCn3ncc4c3nc(N)n5nc(nc45)c6occc6)CC2 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCN(CC3)c4ccc(OCCOC5CC5)cc4)c6nc(nn16)c7occc7 CHEMBL251 11
CN1CCN(CC(=O)Nc2cc(nc(n2)c3occc3)c4nccs4)CC1 CHEMBL251 11
CN(C)Cc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
CCNCc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
CCN(C)Cc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
Cc1oc(cc1)c2nc(NC(=O)COc3cccc(CN)c3)cc(n2)n4nc(C)cc4C CHEMBL251 11
CN(C)Cc1cc(F)cc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
Cc1oc(cc1)c2nc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)cc(n2)n5nc(C)cc5C CHEMBL251 11
CN(C)CCc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
CN(C)Cc1ccccc1OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C CHEMBL251 11
CN(C)Cc1cc(C)ccc1OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C CHEMBL251 11
COc1ccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c(CN(C)C)c1 CHEMBL251 11
CN(C)Cc1ccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)cc1 CHEMBL251 11
COc1cc(CN(C)C)ccc1OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C CHEMBL251 11
COc1cc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)ccc1CN(C)C CHEMBL251 11
Cc1oc(cc1)c2nc(NC(=O)COc3cc(C)nc(C)c3)cc(n2)n4nc(C)cc4C CHEMBL251 11
CC(=O)Nc1cc(nc(n1)c2occc2)n3cccn3 CHEMBL251 11
CCNCc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
CCN(C)Cc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1 CHEMBL251 11
Cc1oc(cc1)c2nc(NC(=O)COc3cccc(CN)c3)cc(n2)n4nc(C)cc4C CHEMBL251 11
Cc1oc(cc1)c2nc(NC(=O)Cc3ccc(CN4CCOCC4)cc3)cc(n2)n5nc(C)cc5C CHEMBL251 11
CN(C)Cc1ccc(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)cc1 CHEMBL251 11
Cc1cc(C)n(n1)c2cc(NC(=O)Cc3ccc(cc3)S(=O)(=O)C)nc(n2)c4ccccn4 CHEMBL251 11
CCOc1ccc(CC(=O)Nc2cc(nc(n2)c3ccccn3)n4nc(C)cc4C)cc1OC CHEMBL251 11
COc1cc(CC(=O)Nc2cc(nc(n2)c3ccccn3)n4nc(C)cc4C)cc(OC)c1 CHEMBL251 11
COc1ccc(CC(=O)Nc2cc(nc(n2)c3ccccn3)n4nc(C)cc4C)cc1 CHEMBL251 11
COc1ccc(CC(=O)Nc2cc(nc(n2)c3ccccn3)c4nccs4)cc1 CHEMBL251 11
CN1CCN(CC(=O)Nc2cc(nc(n2)c3occc3)c4nccs4)CC1 CHEMBL251 11
Nc1nc(c2occc2)c3cnn(Cc4cccc(Cl)c4)c3n1 CHEMBL251 11
Nc1nc(c2occc2)c3cnn(C(=O)NCc4ccccc4)c3n1 CHEMBL251 11
Cc1ccc(CNC(=O)n2cnc3c(nc(N)nc23)c4occc4)cc1 CHEMBL251 11
Nc1nc(c2occc2)c3ncn(C(=O)NCc4ccccc4Cl)c3n1 CHEMBL251 11
Cc1cccc(CNC(=O)n2cnc3c(nc(N)nc23)c4occc4)c1 CHEMBL251 11
Nc1nc(c2occc2)c3ncn(C(=O)NCc4ccc(F)cc4)c3n1 CHEMBL251 11
Nc1nc(c2occc2)c3ncn(C(=O)NCc4cccs4)c3n1 CHEMBL251 11
Nc1nc(c2occc2)c3ncn(C(=O)NCc4ccccc4)c3n1 CHEMBL251 11
Nc1nc2c(cnn2CCN3CCc4ccc(cc4CC3)[N+](=O)[O-])c5nc(nn15)c6occc6 CHEMBL251 11
COc1ccc(cc1)c2ccc(CCn3ncc4c3nc(N)n5nc(nc45)c6occc6)cc2 CHEMBL251 11
Cc1ccc(cn1)c2ccc(CCn3ncc4c3nc(N)n5nc(nc45)c6occc6)cc2 CHEMBL251 11
Nc1nc2c(cnn2CCc3ccc(cc3)c4cnccn4)c5nc(nn15)c6occc6 CHEMBL251 11
CC(=O)Nc1cc(nc(n1)c2occc2)n3cccn3 CHEMBL251 11
COc1cccc(c1)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
COc1cc(OC)cc(c1)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
CN1CCCC(C1)Oc2cccc(c2)c3cc(NC(=O)C)nc(n3)n4nc(C)cc4C CHEMBL251 11
CN1CCC(C1)Oc2cc(F)cc(c2)c3cc(NC(=O)C)nc(n3)n4nc(C)cc4C CHEMBL251 11
CN1CC[C@@H](C1)Oc2cc(F)cc(c2)c3cc(NC(=O)C)nc(n3)n4nc(C)cc4C CHEMBL251 11
CC(=O)Nc1cc(nc(n1)c2occc2)n3cccn3 CHEMBL251 11
COc1cccc(c1)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
COc1cccc(c1F)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
COc1cc(OC)cc(c1)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
CC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cccc(n3)N4CCOCC4 CHEMBL251 11
CN(C)c1cccc(n1)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
CC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cccc(n3)N4CCCC4 CHEMBL251 11
CC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cccc(n3)N4CCCCC4 CHEMBL251 11
CN1CCN(CC1)c2cccc(n2)c3cc(NC(=O)C)nc(n3)n4nc(C)cc4C CHEMBL251 11
COCCN(C)c1cccc(n1)c2cc(NC(=O)C)nc(n2)n3nc(C)cc3C CHEMBL251 11
