doc_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL3860061	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#8])-&!@[#8]	0.40822784810126583
CHEMBL3862029	[#6]#,=;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#8]-&@[#6](-&!@[#6]-&!@[#7](-&!@[#6])-&!@[#6])-&@[#6](-&@[#6]-&@[#7](-&@[#16]-&@2(=&!@[#8])=&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]-&!@[#8])-&!@[#6]	0.6368483412322276
CHEMBL3865829	[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#9])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#6]:&@[#6]:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.8234375
CHEMBL3994586	[#8]=&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#16]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]	0.774818401937046
CHEMBL3994677	[#6](-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6](-&!@[#6]-&!@[#7]2-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@2)-&!@[#7]):&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7830609212481426
CHEMBL4002640	[#6]-&!@[#6]-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1	0.3418803418803419
CHEMBL4004830	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#16]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#7])-&!@[#7]-&!@[#6]	0.6694078947368421
CHEMBL4007421	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.8606444505645828
CHEMBL4007422	[#8]=&!@[#16](=&!@[#8])(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]1:&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]	0.640625
CHEMBL4007489	[#7]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6658130601792573
CHEMBL4011608	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3286384976525822
CHEMBL4011618	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:,-;@[#6]:,-;@[#6]:,=;@[#7]:,-;@[#6]2:&@[#6]:,-;@1:&@[#6](:&@[#7]:&@[#7]:&@2)-&!@[#6]	0.7444987775061125
CHEMBL4011639	[#6](=,-;!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#7](:&@[#6](:&@[#7]:&@1)=&!@[#8])-&!@[#6]1-&@[#8]-&@[#6](-&@[#6](-&@[#6]-&@1(-&!@[#6])-&!@[#9])-&!@[#8])-&!@[#6]-&!@[#8]-&!@[#15](=&!@[#8])(-&!@[#7]-&!@[#6](-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#8]-&!@[#6](-&!@[#6])-&!@[#6])-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8883861236802414
CHEMBL4014311	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#9]):&@[#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7536231884057971
CHEMBL4014336	[#6]-&!@[#6]-&!@[#6]1(-&!@[#6]2:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@2)-&@[#6]2-&@[#6]-&@[#6]3-&@[#6]-&@[#6]-&@1-&@[#6]-&@[#6](-&@[#6]-&@2)-&@[#6]-&@3	0.6934931506849314
CHEMBL4017489	[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]3:&@[#7](:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#9])=&!@[#8])-&@[#6]-&@[#6]-&@[#6]-&@3=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6916426512968299
CHEMBL4017490	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#8]):&@[#6]:&@[#7]:&@[#6]:&@1-&!@[#6]	0.5088028169014084
CHEMBL4017520	[#8]-&!@[#7]=&!@[#6]1:,-;@[#6]:,-;@[#6](-&!@[#6]):,-;@[#8]:,-;@[#6]2:&@[#6]:,-;@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.494478527607362
CHEMBL4020847	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7797029702970297
CHEMBL4024779	[#6]-&!@[#6]=,-,#;!@[#6]-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@1	0.36198738170347
CHEMBL4024803	[#6]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.3794932233352976
CHEMBL4028808	[#6]1:,-;@[#6]-,:;@[#6]:,-;@[#6]-,:;@[#6]-,:;@[#6]-,:;@1	0.2642642642642643
CHEMBL4028831	[#6]-&!@[#6]1:&@[#6](-&!@[#6](-&!@[#8])-&!@[#6]-&!@[#7]2-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1-&@[#6]-&@[#8]-&@[#6]-&@2=&!@[#8]	0.6172028890347997
CHEMBL4028850	[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#7](:&@[#6]:&@[#6]:&@2)-&!@[#6]-&!@[#6]	0.4870466321243523
CHEMBL4028883	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1-&@[#6]:,-;@[#6]-,:;@[#6]-&@[#6]-&@[#7]-&@1-&!@[#6](=&!@[#8])-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#17]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#7]1:&@[#6]:&@[#7]:&@[#7]:&@[#7]:&@1	0.7257991895542548
CHEMBL4028890	[#6]-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]-&!@[#6]	0.5635593220338984
CHEMBL4028900	[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@2	0.6552901023890785
CHEMBL4033790	[#8]=&!@[#6]1:&@[#6]2:&@[#6]:&@[#7]:&@[#6]3:&@[#6](:&@[#6]-&@2:&@[#7]:&@[#7]:&@1-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3	0.5851569933396765
CHEMBL4038338	[#7]-&!@[#6](=&!@[#8])-&!@[#6](=,-;!@[#8])-&!@[#6](-&!@[#6]-&!@[#6])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1	0.5108514190317195
CHEMBL4041506	[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.49011857707509876
CHEMBL4043136	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1	0.35626767200754006
CHEMBL4043190	[#6]-&!@[#6]1:&@[#6](-&!@[#17]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#17]	0.34782608695652173
CHEMBL4043283	[#6]-&!@[#6]1:&@[#6]:&@[#6](=&!@[#8]):&@[#6]2:&@[#6](:&@[#8]:&@1):&@[#6](:&@[#6](:&@[#6]:&@[#6]:&@2-&!@[#8])-&!@[#8])-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1-&!@[#8])-&!@[#6]	0.7073007367716008
CHEMBL4049409	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.4434389140271493
CHEMBL4049436	[#6]1:&@[#16]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#7]	0.2191358024691358
CHEMBL4049449	[#6]1:,-;@[#6]:,-;@[#7]:,-;@[#6]:,-;@[#6]:,-;@[#7]:,-;@1	0.2184873949579832
CHEMBL4049458	[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]):&@[#7]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.47474747474747475
CHEMBL4052645	[#6]-&!@[#6]1(-&!@[#6])-&@[#6](-&!@[#7]-&!@[#6]2:&@[#6](-&!@[#6](-&!@[#7])=&!@[#8]):&@[#6]:&@[#7]:&@[#7]3:&@[#6]:&@2:&@[#6]:&@[#6](:&@[#6]:&@3)-&!@[#6])-&@[#6]-&@[#6]-&@[#6]-&@1(-&!@[#6])-&!@[#7]	0.7922998986828773
CHEMBL4052831	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.6244424620874218
CHEMBL4118236	[#8]=,-;!@[#6](-,=;!@[#8])-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#8])-&!@[#6]1:&@[#6]:&@[#7](:&@[#7]:&@[#7]:&@1)-&!@[#6]	0.717391304347826
CHEMBL4130350	[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]-&!@[#6]2:&@[#7]:&@[#7]:&@[#6](:&@[#6]3:&@[#6]:&@2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3)=&!@[#8]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#9])-&!@[#9]	0.8285714285714286
CHEMBL4130359	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#16]-&@[#6](-&@[#6]-&@1=&!@[#8])=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6]:&@[#7]:&@[#7]:&@2-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.7906772207563764
CHEMBL4130633	[#6]-&!@[#6]-&!@[#7]1:&@[#6](=&!@[#8]):&@[#6](:&@[#16]:&@[#6]:&@1=&!@[#6]-&!@[#6]1:&@[#16]:&@[#6]:&@[#6]:&@[#7]:&@1-&!@[#6]-&!@[#6])=&!@[#6]1-&@[#16]-&@[#6]2:&@[#6](-&@[#7]-&@1-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.7428571428571429
CHEMBL4138301	[#6]1(-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&@[#6]-&@[#6]-&@[#6]2:&@[#6](-&@[#6]-&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]	0.6247600767754319
CHEMBL4145615	[#6]-,=;!@[#6]-&!@[#6]-&!@[#7]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.39292730844793716
CHEMBL4145625	[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#7]-&!@[#16](-&!@[#6])(=&!@[#8])=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]):&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#7])-&!@[#6]	0.6541161455009572
CHEMBL4152256	[#8]-&!@[#6](-&!@[#6]-&!@[#6]-&!@[#7])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3793103448275862
CHEMBL4152344	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#16]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]	0.8686956521739131
CHEMBL4152347	[#6]=&!@[#6](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2-&@[#6]-&@1-&@[#6]1-&@[#6](-&@[#6]-&@[#6]-&@2)(-&!@[#6])-&@[#6]2(-&@[#6]-&@[#6]-&@[#6]3-&@[#6](-&@[#6]-&@2-&@[#6]-&@[#6]-&@1)(-&!@[#6])-&@[#6]-&@[#6]=&@[#6](-&@[#6]-&@3(-&!@[#6])-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#6]	0.7648073605520415
CHEMBL4152365	[#6]-&!@[#7]1:&@[#6](-&!@[#6]-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8086253369272237
CHEMBL4152377	[#6]1:&@[#6]:&@[#6](-&!@[#9]):&@[#6]:&@[#6]:&@[#6]:&@1	0.28083209509658247
CHEMBL4152380	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:,-;@[#6]:,-;@[#7]:,-;@[#6]3:&@[#6](:,-;@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]):&@[#6]:&@[#6]:&@[#6]1:&@[#6]:&@3:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#8]-&@[#6]-&@[#8]-&@2	0.7545271629778673
CHEMBL4152384	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]1:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.44930875576036866
CHEMBL4152387	[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#7])=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6483600305110603
CHEMBL4177680	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.2735294117647059
CHEMBL4177767	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7](:&@[#6]:&@[#7]:&@2)-&!@[#6]	0.552901023890785
CHEMBL4184143	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#6](-&!@[#6]):&@[#7]:&@[#8]:&@[#6]:&@1-&!@[#6]):&@[#7]:&@[#6]1:&@[#6]:&@2:&@[#6]:&@[#7]:&@[#6]:&@[#7]:&@1	0.7057745187901009
CHEMBL4184149	[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.7117437722419929
CHEMBL4184197	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#8]	0.7568590350047304
CHEMBL4184291	[#6]1:&@[#6](-&!@[#6]-&!@[#6]-&!@[#6]-,=;!@[#8]):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@1-&!@[#6]	0.5855018587360594
CHEMBL4184337	[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]2-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.4101861993428258
CHEMBL4190311	[#6]-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#16]:&@1	0.5813586097946288
CHEMBL4190408	[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]:&@[#6]:&@[#7]:&@1	0.24672131147540982
CHEMBL4196006	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3795180722891566
CHEMBL4196025	[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]2:&@[#6](:&@[#7]:&@[#6]3:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3)-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2	0.391190006574622
CHEMBL4196171	[#8]=&!@[#6](-&!@[#6])-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]1-&@[#6]-&@[#6]-&@1	0.39136690647482014
CHEMBL4229332	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.28465346534653463
CHEMBL4229418	[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6](-&!@[#6](-&!@[#6])-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#6])-&!@[#6]	0.5211195928753181
CHEMBL4229551	[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3492063492063492
CHEMBL4257443	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]-,=;!@[#6]	0.3453853472882969
CHEMBL4257587	[#6]-&!@[#7]1-&@[#6]-&@[#6]-,=;@[#6]-&@[#6]-&@[#6]-&@1	0.2704309063893017
CHEMBL4261537	[#8]=&!@[#6]1-&@[#6](=&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#8]-&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6262626262626263
CHEMBL4265954	[#6]1:&@[#6]:&@[#16]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]	0.3175033921302578
CHEMBL4270520	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.24749163879598662
CHEMBL4270598	[#6]=,-;!@[#6]1-&@[#6](=&!@[#8])-&@[#8]-&@[#6]2-&@[#6]-&@1-&@[#6]-&@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1(-&@[#6]-&@2)-&!@[#6]	0.6042918454935623
CHEMBL4270669	[#7]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]):&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#6]	0.2941777323799796
CHEMBL4270672	[#6](-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6]-&@[#6]-&@[#6](-&@[#7]-&@2)=&!@[#8]	0.422752808988764
CHEMBL4304741	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#7]:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.3889392565729828
CHEMBL4304746	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.3751814223512337
CHEMBL4304830	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6])-&!@[#6]	0.6689814814814815
CHEMBL4311940	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]-&!@[#6]):&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#6]	0.6219709208400646
CHEMBL4311969	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]):&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]=,-;!@[#6]-&!@[#6]-,=;!@[#8])-&!@[#8]-&!@[#6]	0.5571428571428572
CHEMBL4311995	[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]=&!@[#6]-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.5539626724371112
CHEMBL4316619	[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#7]:&@[#6]3:&@[#6]:&@2:&@[#6](-&!@[#6]):&@[#7]:&@[#7]:&@3-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]	0.8268907563025211
CHEMBL4321837	[#6]-&!@[#7]1:&@[#6]:&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#7]):&@[#7]:&@[#6]:&@[#6]:&@1	0.5877551020408163
CHEMBL4321873	[#6]-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#7]-&!@[#16](-&!@[#6])(=&!@[#8])=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@[#6]:&@1)-&@[#6]-&@[#8]-&@[#6]-&@2	0.6294706723891272
CHEMBL4325862	[#6]1:,=;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-,=;@[#6]:,-;@1	0.19570051890289103
CHEMBL4330105	[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3616042077580539
