doc_id,doc_chembl_id,molregno,compound_chembl_id,compound_type,assay_count,canonical_smiles
120710,CHEMBL4825680,2555250,CHEMBL4861479,local,3,O=C(O)COc1ccc2c(C(=O)Nc3ccc(C4CCCCC4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2555617,CHEMBL4861846,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4ccco4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2557214,CHEMBL4863443,local,3,CS(=O)(=O)c1ccc(-c2nc3ccccn3c2CC(=O)Nc2ccc3c(c2)S(=O)(=O)C=C3)cc1
120710,CHEMBL4825680,2558422,CHEMBL4864651,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4cccnc4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2558656,CHEMBL4864885,local,3,COc1ccn2c(CC(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)c(-c3ccc(S(C)(=O)=O)cc3)nc2c1
120710,CHEMBL4825680,2558768,CHEMBL4864997,local,3,COc1ccc(-c2ccn3c(CC(=O)Nc4ccc5c(c4)S(=O)(=O)C=C5)c(-c4ccccc4)nc3c2)cc1
120710,CHEMBL4825680,2559515,CHEMBL4865744,local,3,COc1ccn2c(CC(=O)Nc3ccc(-c4ccco4)cc3)c(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2559858,CHEMBL4866087,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4ccc(SC)cc4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2560484,CHEMBL4866713,local,3,O=C(O)COc1ccc2c(C(=O)NCc3ccc(C4CCCCC4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2560760,CHEMBL4866989,local,3,COc1ccc2c(C(=O)Nc3ccc(Cl)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2561128,CHEMBL4867357,local,3,O=C(Cc1c(-c2ccccc2)nc2cc(Br)ccn12)Nc1ccc2c(c1)S(=O)(=O)C=C2
120710,CHEMBL4825680,2561260,CHEMBL4867489,local,3,COc1cccn2c(CC(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)c(-c3ccccc3)nc12
120710,CHEMBL4825680,2561909,CHEMBL4868138,local,3,COc1ccn2c(CC(=O)Nc3ccc(C4CCCCC4)cc3)c(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2562285,CHEMBL4868514,local,3,CCOC(=O)COc1ccc2c(C(=O)Nc3ccc(C4CCCCC4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2563214,CHEMBL4869443,local,3,COc1ccc2c(C(=O)Nc3ccc(F)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2564475,CHEMBL4870704,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4ccc(F)cc4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2564496,CHEMBL4870725,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4ccc5[nH]ccc5c4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2565531,CHEMBL4871760,local,3,COc1ccc(-c2ccc(NC(=O)c3cc(-c4ccccc4)nc4cc(OC)ccc34)cc2)cc1
120710,CHEMBL4825680,2566487,CHEMBL4872716,local,3,COc1ccn2c(CC(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)c(-c3ccc([N+](=O)[O-])cc3)nc2c1
120710,CHEMBL4825680,2566832,CHEMBL4873061,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4cc5ccccc5o4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2567118,CHEMBL4873347,local,3,O=C(Nc1ccc(C2CCCCC2)cc1)c1cc(-c2ccccc2)nc2ccccc12
120710,CHEMBL4825680,2568005,CHEMBL4874234,local,3,COc1ccc2c(C(=O)Nc3ccc(-c4cccs4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2568170,CHEMBL4874399,local,3,COc1ccn2c(CC(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)c(-c3cccs3)nc2c1
120710,CHEMBL4825680,2568367,CHEMBL4874596,local,3,O=C(Cc1cnc2ccccn12)Nc1ccc2c(c1)S(=O)(=O)C=C2
120710,CHEMBL4825680,2568797,CHEMBL4875026,local,3,O=C(Cc1c(-c2ccccc2)nc2ccc(Br)cn12)Nc1ccc2c(c1)S(=O)(=O)C=C2
120710,CHEMBL4825680,2569713,CHEMBL4875942,local,3,COc1ccc2c(C(=O)NCc3ccc(C4CCCCC4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2571006,CHEMBL4877235,local,3,COc1ccc2c(C(=O)Nc3ccc(C(C)C)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2571246,CHEMBL4877475,local,3,Cc1ccc(-c2nc3ccccn3c2CC(=O)Nc2ccc3c(c2)S(=O)(=O)C=C3)cc1
120710,CHEMBL4825680,2572231,CHEMBL4878460,local,3,O=C(NCc1ccc(C2CCCCC2)cc1)c1cc(-c2ccccc2)nc2cc(O)ccc12
120710,CHEMBL4825680,2572253,CHEMBL4878482,local,3,Cc1ccn2c(CC(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)c(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2572274,CHEMBL4878503,local,3,CCOC(=O)COc1ccc2c(C(=O)NCc3ccc(C4CCCCC4)cc3)cc(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2572316,CHEMBL4878545,local,3,COc1ccn2c(C(=O)Nc3ccc(C4CCCCC4)cc3)c(-c3ccccc3)nc2c1
120710,CHEMBL4825680,2572706,CHEMBL4878935,local,3,Cn1cc(-c2ccn3c(CC(=O)Nc4ccc5c(c4)S(=O)(=O)C=C5)c(-c4ccccc4)nc3c2)cn1
120710,CHEMBL4825680,2572960,CHEMBL4879189,local,3,COc1ccc2c(C(=O)Nc3ccc(C4CCCCC4)cc3)cc(-c3ccccc3)nc2c1
120716,CHEMBL4825686,2566848,CHEMBL4873077,local,62,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2566142,CHEMBL4872371,local,46,O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccc(C(F)(F)F)cc2)C1
120716,CHEMBL4825686,2540558,CHEMBL4846787,local,15,Cc1ccc(OC2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2541159,CHEMBL4847388,local,15,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3cc(F)c4[nH]ccc4c3)CC2)cc1
120716,CHEMBL4825686,2548772,CHEMBL4855001,local,15,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(F)cn4C)CC2)cc1
120716,CHEMBL4825686,2555488,CHEMBL4861717,local,15,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4[nH]c(C)c(C)c4c3)CC2)cc1
120716,CHEMBL4825686,2559350,CHEMBL4865579,local,15,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(C)cn4C)CC2)cc1
120716,CHEMBL4825686,2565722,CHEMBL4871951,local,15,Cc1ccc(Oc2ccc(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)cn2)cc1
120716,CHEMBL4825686,2540746,CHEMBL4846975,local,12,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(F)cn(C)c4c3)CC2)cc1
120716,CHEMBL4825686,2553044,CHEMBL4859273,local,12,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3cc4ccn(C)c4cc3F)CC2)cc1
120716,CHEMBL4825686,2556835,CHEMBL4863064,local,12,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(Cl)cn4C)CC2)cc1
120716,CHEMBL4825686,2541953,CHEMBL4848182,local,5,Cc1ccc(CC2CCN(C(=O)C(=O)Nc3ccc4[nH]c(C)cc4c3)CC2)cc1
120716,CHEMBL4825686,2544328,CHEMBL4850557,local,5,Cc1ccc(OC2CC3CCC(C2)N3C(=O)C(=O)Nc2ccc3[nH]ccc3c2)cc1
120716,CHEMBL4825686,2548206,CHEMBL4854435,local,5,Cc1ccc(Oc2ccc(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)cc2)cc1
120716,CHEMBL4825686,2548964,CHEMBL4855193,local,5,Cc1ccc(OC2CCN(C(=O)C(=O)Nc3ccc4[nH]ccc4c3)CC2)cc1
120716,CHEMBL4825686,2550314,CHEMBL4856543,local,5,Cn1ccc2cc(CNC(=O)N3CC(COc4ccc(C#N)cc4)C3)ccc21
120716,CHEMBL4825686,2553529,CHEMBL4859758,local,5,Cn1ccc2cc(CNC(=O)N3CC(COc4ccc(C(F)(F)F)cc4)C3)ccc21
120716,CHEMBL4825686,2558535,CHEMBL4864764,local,5,Cc1ccc(CC2CCN(C(=O)C(=O)Nc3ccc4[nH]ccc4c3)CC2)cc1
120716,CHEMBL4825686,2561233,CHEMBL4867462,local,5,Cn1ccc2cc(CNC(=O)N3CC(COc4ccccc4)C3)ccc21
120716,CHEMBL4825686,2562394,CHEMBL4868623,local,5,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3cnc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2562509,CHEMBL4868738,local,5,Cc1ccc(CN2CCC(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2564449,CHEMBL4870678,local,5,Cn1ccc2cc(CNC(=O)N3CC(COc4ccc(OC(F)(F)F)cc4)C3)ccc21
120716,CHEMBL4825686,2570337,CHEMBL4876566,local,5,Cc1ccc(OCC2CN(C(=O)NCc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2571280,CHEMBL4877509,local,5,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)CCN4C)CC2)cc1
120716,CHEMBL4825686,2571525,CHEMBL4877754,local,5,Cc1ccc(Oc2cnc(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)cn2)cc1
120716,CHEMBL4825686,2542440,CHEMBL4848669,local,4,Cc1ccc(O[C@H]2CC[C@H](C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cn1
120716,CHEMBL4825686,2556192,CHEMBL4862421,local,4,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3cnc4c(c3)c(F)cn4C)CC2)cc1
120716,CHEMBL4825686,2539579,CHEMBL4845808,local,3,Cc1ccc(CN2CCN(C(=O)NCc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2542173,CHEMBL4848402,local,3,COc1ccc(OCC2CN(C(=O)NCc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2548661,CHEMBL4854890,local,3,Cc1ccc(OC2CN(C(=O)NCc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2551349,CHEMBL4857578,local,3,Cn1ccc2cc(CNC(=O)N3CC(COc4ccc(F)cc4)C3)ccc21
120716,CHEMBL4825686,2551462,CHEMBL4857691,local,3,Cn1ccc2cc(CNC(=O)N3CC(COc4ccc(Cl)cc4)C3)ccc21
120716,CHEMBL4825686,2552893,CHEMBL4859122,local,3,Cc1ccc(OC2CCN(C(=O)NCc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2553161,CHEMBL4859390,local,3,Cc1ccc(OC2CCN(C(=O)NCc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2564857,CHEMBL4871086,local,3,Cc1ccc(CN2C[C@@H](C)N(C(=O)C(=O)Nc3ccc4[nH]ccc4c3)C[C@@H]2C)cc1
120716,CHEMBL4825686,2570873,CHEMBL4877102,local,3,Cc1ccc(OCC2CCN(C(=O)NCc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2540779,CHEMBL4847008,local,2,Cc1ccc(CN2CCC(C(=O)NCc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2541960,CHEMBL4848189,local,2,Cc1ccc(OC2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2543291,CHEMBL4849520,local,2,Cc1ccc(OC2CN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2544704,CHEMBL4850933,local,2,Cc1ccc(OC2CCCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2544732,CHEMBL4850961,local,2,Cc1ccc(CN2CCCC(C(=O)NCc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2558231,CHEMBL4864460,local,2,Cn1ccc2cc(NC(=O)C(=O)c3cnc(Oc4ccc(Cl)cc4)s3)ccc21
120716,CHEMBL4825686,2558713,CHEMBL4864942,local,2,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccn4cccc4c3)CC2)cc1
120716,CHEMBL4825686,2562912,CHEMBL4869141,local,2,Cn1ccc2cc(NC(=O)C(=O)c3cnn(Cc4ccc(Cl)cc4)c3)ccc21
120716,CHEMBL4825686,2568932,CHEMBL4875161,local,2,Cc1ccc(OCC2CN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)C2)cc1
120716,CHEMBL4825686,2571182,CHEMBL4877411,local,2,Cc1ccc(O[C@H]2CC[C@@H](C(=O)NCc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2541916,CHEMBL4848145,local,1,Cc1ccc(CN2CCN(C(=O)C(=O)Cc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2553300,CHEMBL4859529,local,1,Cc1ccc(Oc2ccc(C(=O)NCc3ccc4c(ccn4C)c3)cc2)cc1
120716,CHEMBL4825686,2553365,CHEMBL4859594,local,1,Cc1ccc(CN2CCC(NC(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2554231,CHEMBL4860460,local,1,Cc1ccc(CN2CCN(C(=O)C(=O)NCc3ccc4c(ccn4C)c3)CC2)cc1
120716,CHEMBL4825686,2555258,CHEMBL4861487,local,1,Cc1ccc(CN2CCC(c3nnc(C(=O)Nc4ccc5c(ccn5C)c4)o3)CC2)cc1
120716,CHEMBL4825686,2560224,CHEMBL4866453,local,1,Cc1ccc(CN2CCN(C(=O)c3nnc(-c4cccc5c4ccn5C)o3)CC2)cc1
120716,CHEMBL4825686,2560943,CHEMBL4867172,local,1,Cn1nc(-c2ccc3c(ccn3C)c2)cc1C(=O)N1CCN(Cc2ccc(Cl)cc2)CC1
120716,CHEMBL4825686,2563976,CHEMBL4870205,local,1,COCC(C(=O)Nc1ccc2c(ccn2C)c1)N1CCC(Oc2ccc(C)cc2)CC1
120716,CHEMBL4825686,2569690,CHEMBL4875919,local,1,Cc1ccc(CC2CCN(C(=O)NC(=O)c3ccc4c(ccn4C)c3)CC2)cc1
120738,CHEMBL4825708,2486576,CHEMBL4650316,local,78,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2559814,CHEMBL4866043,local,38,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,304798,CHEMBL1358,reference,20,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
120738,CHEMBL4825708,2354349,CHEMBL4447340,local,19,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21
120738,CHEMBL4825708,1947752,CHEMBL3581693,reference,17,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl
120738,CHEMBL4825708,6402,CHEMBL489,reference,16,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
120738,CHEMBL4825708,2485712,CHEMBL4649161,local,13,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(C)(C)F
120738,CHEMBL4825708,2539497,CHEMBL4845726,local,13,C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2551507,CHEMBL4857736,local,13,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2571109,CHEMBL4877338,local,13,C[C@@H]1Cc2c([nH]c3cccc(F)c23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2398945,CHEMBL4528514,local,12,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F
120738,CHEMBL4825708,6968,CHEMBL83,reference,11,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
120738,CHEMBL4825708,2503834,CHEMBL4756497,local,7,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F
120738,CHEMBL4825708,2539451,CHEMBL4845680,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(O[C@H]3CCN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2541435,CHEMBL4847664,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@](C)(F)CO
120738,CHEMBL4825708,2541478,CHEMBL4847707,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)F
120738,CHEMBL4825708,2544690,CHEMBL4850919,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@](C)(F)C#N
120738,CHEMBL4825708,2546755,CHEMBL4852984,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)nc2)N1CC(C)(C)F
120738,CHEMBL4825708,2546889,CHEMBL4853118,local,7,COCC(F)(F)CN1[C@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)c2[nH]c3ccccc3c2C[C@H]1C
120738,CHEMBL4825708,2548701,CHEMBL4854930,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@@](C)(F)CO
120738,CHEMBL4825708,2548770,CHEMBL4854999,local,7,C[C@@H]1Cc2c([nH]c3cccnc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F
120738,CHEMBL4825708,2550663,CHEMBL4856892,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCO)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2550740,CHEMBL4856969,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCO)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2552314,CHEMBL4858543,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)F
120738,CHEMBL4825708,2554442,CHEMBL4860671,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC(=O)CN3CC(CF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2556202,CHEMBL4862431,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(F)COC1
120738,CHEMBL4825708,2556224,CHEMBL4862453,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NCCNCCCF)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2558108,CHEMBL4864337,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2558399,CHEMBL4864628,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1[C@H](C)C(=O)O
120738,CHEMBL4825708,2558600,CHEMBL4864829,local,7,CCCN1CC(Nc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)(F)CO)c(F)c2)C1
120738,CHEMBL4825708,2559286,CHEMBL4865515,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2560003,CHEMBL4866232,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NCCN3CC(CF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2560877,CHEMBL4867106,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(C)COC1
120738,CHEMBL4825708,2562014,CHEMBL4868243,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCNCCCF)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2563383,CHEMBL4869612,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ncc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F
120738,CHEMBL4825708,2563469,CHEMBL4869698,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCC(F)F)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2564932,CHEMBL4871161,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2565372,CHEMBL4871601,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CC(CF)CF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2567631,CHEMBL4873860,local,7,C[C@@H]1Cc2c([nH]c3c(F)cccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2567931,CHEMBL4874160,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(N[C@H]3CCN(CCCF)C3)cc2F)N1CC(F)(F)CO
120738,CHEMBL4825708,2571177,CHEMBL4877406,local,7,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)(F)CO
120738,CHEMBL4825708,2571124,CHEMBL4877353,local,6,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)nc2)N1CC(F)(F)CO
120738,CHEMBL4825708,31241,CHEMBL691,reference,3,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
120738,CHEMBL4825708,319858,CHEMBL189963,reference,1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
120845,CHEMBL4828733,2553005,CHEMBL4859234,local,105,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1
120845,CHEMBL4828733,2563526,CHEMBL4869755,local,20,CN(C)C1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1
120845,CHEMBL4828733,2567324,CHEMBL4873553,local,17,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(N4CCNCC4)cn3)ncc2Cl)c1
120845,CHEMBL4828733,2540826,CHEMBL4847055,local,16,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1
120845,CHEMBL4828733,2541396,CHEMBL4847625,local,11,FC(F)(F)Oc1cccc(Nc2nc(Nc3ccccc3)ncc2Cl)c1
120845,CHEMBL4828733,2544563,CHEMBL4850792,local,11,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nn2)CC1
120845,CHEMBL4828733,2546091,CHEMBL4852320,local,11,CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1
120845,CHEMBL4828733,2556580,CHEMBL4862809,local,11,CN1CCN(c2ncc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)cn2)CC1
120845,CHEMBL4828733,2556703,CHEMBL4862932,local,11,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)cc2)CC1
120845,CHEMBL4828733,2556897,CHEMBL4863126,local,11,FC(F)(F)c1cccc(Nc2nc(Nc3ccccc3)ncc2Cl)c1
120845,CHEMBL4828733,2558697,CHEMBL4864926,local,11,FC(F)(F)c1cccc(Nc2nc(Nc3ccccn3)ncc2Cl)c1
120845,CHEMBL4828733,2569197,CHEMBL4875426,local,11,NC1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1
120845,CHEMBL4828733,2569684,CHEMBL4875913,local,11,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)cn2)CC1
120845,CHEMBL4828733,2569689,CHEMBL4875918,local,11,FC(F)(F)c1cccc(Nc2nc(Nc3cccnn3)ncc2Cl)c1
120845,CHEMBL4828733,2570006,CHEMBL4876235,local,11,FC(F)(F)c1cccc(Nc2nc(Nc3cncnc3)ncc2Cl)c1
120845,CHEMBL4828733,2570705,CHEMBL4876934,local,11,FC(F)(F)c1cccc(Nc2nc(Nc3cccnc3)ncc2Cl)c1
120845,CHEMBL4828733,2109780,CHEMBL3900409,reference,4,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21
120845,CHEMBL4828733,2539555,CHEMBL4845784,local,4,FC(F)(F)c1cccc(Nc2nc(NC3CCCCC3)ncc2Cl)c1
120845,CHEMBL4828733,2540033,CHEMBL4846262,local,4,FC(F)(F)c1cccc(Nc2nc(NC3CC3)ncc2Cl)c1
120845,CHEMBL4828733,2540172,CHEMBL4846401,local,4,COc1cnc(Nc2ccc(N3CCN(C)CC3)cn2)nc1Nc1cccc(C(F)(F)F)c1
120845,CHEMBL4828733,2540487,CHEMBL4846716,local,4,FC(F)(F)c1cccc(Nc2nc(Nc3ccncc3)ncc2Cl)c1
120845,CHEMBL4828733,2541185,CHEMBL4847414,local,4,FC(F)(F)c1cccc(Nc2nc(NCCCc3ccccn3)ncc2Cl)c1
120845,CHEMBL4828733,2541913,CHEMBL4848142,local,4,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(N4CCOCC4)cn3)ncc2Cl)c1
120845,CHEMBL4828733,2542013,CHEMBL4848242,local,4,COc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1
